month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202006,26087,"lapeer, mi",263950,0.0556,0.0353,228,-0.0769,-0.3294,71,-0.2198,0.775,112,0.2727,-0.2632,4,,,68,0.5455,-0.4688,45,0.4516,0.0976,152.3809524,0.0111,0.0667,1800,0,0,357600,0.0507,0.0209,273,-0.018,-0.2835,0.1974,0.0719,0.0768
202006,54011,"cabell, wv",160300,0.2326,0.1454,342,-0.1896,-0.4457,102.5,0.1648,0.1782,104,0.2381,-0.2571,0,-1,,84,0,-0.3438,254,0.0809,0.9098,78.91258766,0.0504,0.0071,2000,0.0989,0.1338,227398,0.1379,0.1848,596,-0.0928,-0.2053,0.7427,0.1858,0.5271
202006,6057,"nevada, ca",565050,0.0275,0.0563,881,-0.0506,-0.2974,102.5,-0.0421,1.3295,276,0.0147,-0.3235,8,0,1,112,-0.1765,-0.6164,590,0.5526,0.4014,264.52099,-0.0034,0.012,2334.5,0.0376,0.0376,806996,0.0023,0.0009,1471,0.1246,-0.1218,0.6697,0.2602,0.334
202006,48121,"denton, tx",397000,0.0181,0.031,2641,-0.0946,-0.3412,47.5,-0.0865,-0.0306,1556,-0.0512,-0.1616,164,0.1081,0.1389,1056,0.0954,-0.4793,2663,0.2544,0.294,154.5717834,0.0038,0.0481,2716,0.0134,-0.0124,542005,0.0267,0.0503,5304,0.0524,-0.1258,1.0083,0.2805,0.495
202006,1115,"st. clair, al",233950,-0.0047,-0.0131,235,-0.0562,-0.3266,74,-0.0513,0.1746,96,-0.0769,-0.3514,24,0.5,5,40,-0.1667,-0.5238,238,0,1.1062,121.2557137,-0.0092,-0.004,1877.5,-0.0367,-0.0322,283725,-0.0137,0.0097,473,-0.0287,0.0238,1.0128,0.0569,0.689
202006,42011,"berks, pa",250000,-0.0383,0.1109,579,-0.0601,-0.4563,47,-0.4051,0,396,0.65,-0.2612,24,0,-0.25,140,2.5,-0.593,68,0.4468,0.2143,118.3429168,0.0176,0.1083,2039,0.0034,0.051,308918,0.0147,0.1278,647,-0.0241,-0.4228,0.1174,0.0411,0.0649
202006,47063,"hamblen, tn",239015,0.0867,0.0967,164,-0.1759,-0.3387,77,0.1,0.1667,48,-0.1429,-0.52,0,-1,,48,0.0909,-0.2941,153,0.0775,0.2857,107.3826237,-0.0024,0.0318,2027,0.0181,-0.0384,282885,0.0257,0.0433,317,-0.0704,-0.1362,0.9329,0.2194,0.4531
202006,12113,"santa rosa, fl",330000,0.0218,0.0443,784,-0.1992,-0.3505,58,-0.0794,0.1154,364,0.0225,-0.1947,140,0.9444,0.129,180,-0.1964,-0.5109,1,0,,149.744917,0.0254,0.0733,2118.5,0.0021,-0.0309,468976,0.0505,0.0554,785,-0.199,-0.3496,0.0013,0.0003,0.0013
202006,25011,"franklin, ma",316300,0.0943,0.072,137,-0.0072,-0.4268,53,-0.209,0.0392,64,0.1429,-0.2727,4,,,28,0.1667,-0.5882,41,0.2424,0.5185,155.8992627,0.0048,0.0601,1971,0.0568,0.0186,379560,0.0812,0.0914,178,0.0409,-0.3308,0.2993,0.0601,0.1863
202006,16027,"canyon, id",342500,0.0225,0.1812,498,-0.1823,-0.3112,47,-0.0208,0.4688,316,-0.1124,-0.2685,68,0.4167,4.6667,128,-0.4483,-0.6522,995,0.1747,38.8,169.1588467,0.0057,0.1059,2108.5,0.0045,0.0412,400675,0.0255,0.1626,1493,0.0254,0.996,1.998,0.6072,1.9634
202006,39003,"allen, oh",139500,0.0112,-0.0316,235,-0.0408,-0.2791,56.5,-0.1032,0.1771,116,0.2609,-0.1944,8,0,,28,-0.3636,-0.6667,150,0,7.3333,88.35606478,0.0021,0.0398,1566.5,-0.0209,-0.0258,189205,0.0205,0.0519,385,-0.0253,0.1192,0.6383,0.0261,0.5831
202006,6115,"yuba, ca",386702.5,-0.0309,0.1716,182,-0.0714,-0.4091,62,-0.1389,0.4419,96,0.4118,-0.4146,0,-1,-1,44,0.375,-0.5417,215,0.1497,0.0238,195.6213307,0.0028,0.0359,2028,-0.0069,0.1798,443378,-0.018,0.1592,397,0.0366,-0.2336,1.1813,0.2272,0.4995
202006,47165,"sumner, tn",352570,-0.006,0.0075,509,-0.1209,-0.3449,25,-0.1071,-0.1379,400,0.1111,-0.1525,44,0.5714,0.8333,116,-0.1471,-0.5672,324,0.1058,0.1449,155.634454,0.0124,0.0665,2354.5,-0.0218,-0.0518,448374,-0.0044,0.0299,833,-0.0447,-0.2142,0.6365,0.1305,0.2723
202006,37037,"chatham, nc",602050,0.047,0.047,264,-0.0605,-0.3529,91,0.0706,0.1818,96,-0.1111,-0.2,4,0,0,52,-0.2353,-0.4348,126,0.6364,0.3846,174.615464,-0.0006,0.0496,3301,0.0101,-0.026,658949,0.0502,0.0744,390,0.0894,-0.2184,0.4773,0.2033,0.2542
202006,37049,"craven, nc",236800,0.0522,-0.0032,415,-0.0998,-0.1782,78.5,0.0753,0.3305,136,0,-0.2093,16,3,1,116,0.0357,0.0357,376,0.2208,0.119,115.7020945,0.0052,0.0324,2030,0.0181,-0.0025,293670,0.0547,0.0474,791,0.0286,-0.0595,0.906,0.2379,0.2407
202006,26049,"genesee, mi",208950,0.045,0.1142,824,-0.128,-0.3583,49,-0.3718,0.1395,472,-0.0484,-0.3516,16,0,-0.3333,276,0.4681,-0.4052,459,0.7386,0.1709,118.6231948,-0.0051,0.0376,1719.5,0.0428,0.0562,271816,0.0873,0.1468,1283,0.0612,-0.2345,0.557,0.2777,0.2517
202006,5115,"pope, ar",188500,-0.0482,0.1497,172,-0.0282,-0.3986,70,-0.0141,-0.2391,64,-0.1111,-0.2,0,,,40,-0.1667,-0.3333,129,0.1217,128,94.27802166,0.0126,0.0552,1994,0,0.055,239231,0.0121,0.1801,301,0.0308,0.0488,0.75,0.1003,0.7465
202006,39005,"ashland, oh",159550,0,0.0784,71,0,-0.4621,64.5,-0.1042,0.4659,32,-0.3333,-0.3333,0,,,28,0.75,-0.2222,86,0.075,1.8667,96.15384615,0.0574,0.0188,1596,0,-0.0345,270011,0.149,0.1331,157,0.0397,-0.0309,1.2113,0.0845,0.984
202006,17115,"macon, il",112300,0.0214,0.0204,564,-0.0678,-0.2769,475.5,0.1032,4.0053,120,0.1111,-0.3333,0,,,100,0.25,-0.3902,109,0.0792,0.5571,61.50367931,-0.0094,0.0128,1778,0.0074,-0.005,155865,0.0321,0.0062,673,-0.0467,-0.2082,0.1933,0.0263,0.1035
202006,34039,"union, nj",449550,0.0216,0.0702,1190,-0.0222,-0.3872,37,-0.4127,-0.1591,752,0.2966,-0.1005,20,0.6667,0.6667,216,0.5429,-0.5304,24,0.1429,0.2,0,,,0,,,600530,0.0287,0.0598,1214,-0.0194,-0.3812,0.0202,0.0029,0.0099
202006,25001,"barnstable, ma",646550,0.0444,0.0793,2480,-0.128,-0.3528,97,0.0778,0.3662,868,0.1858,-0.1654,20,0.25,-0.1667,476,0.0259,-0.4591,1323,0.9063,2.1727,351.2396694,0.0173,0.067,1901.5,0.0152,0.019,1089323,0.0327,0.1335,3803,0.0749,-0.105,0.5335,0.2894,0.4246
202006,29145,"newton, mo",165050,-0.0828,0.2221,161,-0.0301,-0.2581,58.5,-0.1136,0.1038,80,0.1765,0.0526,0,,,32,-0.1111,-0.4667,62,0.1273,-0.0159,84.07376033,-0.0135,0.1229,1896,0.0249,0.1346,214232,-0.0102,0.2167,223,0.009,-0.2036,0.3851,0.0538,0.0948
202006,48291,"liberty, tx",217988.5,0.0137,0.0378,272,-0.0621,0.0264,72.5,0.2288,0.2946,68,-0.2273,-0.4138,20,,1.5,68,0.4167,0,119,0.0625,0.0917,119.310302,0.0259,0.0717,1852,0.0289,-0.0354,248926,0.0232,0.0369,391,-0.0274,0.0455,0.4375,0.0513,0.0262
202006,47155,"sevier, tn",399010,0.0642,0.2093,905,-0.0727,-0.1196,85.5,0.2042,0.3571,256,-0.0857,-0.0857,28,6,6,208,0.1064,-0.2121,562,0.2406,-0.0772,202.7911515,0.0008,0.2916,2155,0.0341,0.0146,704722,0.0437,0.1414,1467,0.0266,-0.1038,0.621,0.1569,0.0286
202006,23019,"penobscot, me",176800,-0.0126,0.0718,432,-0.073,-0.395,86,-0.1963,0.5088,176,0.1892,-0.2414,4,0,0,112,0.4,-0.4286,100,0.4286,0.5625,109.1161487,-0.0051,0.0747,1610,0.0063,0.0063,210430,0.0241,0.0612,532,-0.0075,-0.3162,0.2315,0.0813,0.1418
202006,55127,"walworth, wi",348195,0.0346,-0.005,479,-0.1162,-0.2893,100,0.1905,0.4085,188,0.0682,-0.2419,4,,0,72,-0.1818,-0.5909,286,0.4444,0.1349,168.0772602,-0.0078,-0.0314,1927.5,0.0291,0.006,638589,0.0527,0.0474,765,0.0338,-0.1739,0.5971,0.2318,0.2232
202006,25027,"worcester, ma",420049.5,0.0503,0.0772,1243,-0.084,-0.4087,46.5,-0.1696,0.1923,912,0.0806,-0.2919,28,-0.125,-0.125,328,-0.0238,-0.6019,409,0.4251,0.0763,206.4723381,0.0327,0.0827,2038,0.0079,-0.0286,485552,0.0496,0.0511,1652,0.0049,-0.3344,0.329,0.1175,0.1483
202006,31153,"sarpy, ne",345000,0.0089,0.0453,398,-0.1136,-0.2287,50,0.0417,0.7241,264,-0.0704,-0.2826,84,1.1,1.625,88,-0.0833,-0.4884,885,0.1599,294,136.7778389,0.0013,0.0745,2545,-0.0147,-0.009,361061,0.011,0.0395,1283,0.0586,1.4721,2.2236,0.5243,2.2178
202006,48085,"collin, tx",409995,-0.0098,0.026,2796,-0.1087,-0.3997,45,-0.1964,-0.1,1664,0.0505,-0.1875,176,0.5172,0.0233,1148,0.0954,-0.555,2739,0.3012,0.3024,151.8519545,0.007,0.0478,2850,-0.0125,-0.0094,506448,0.0138,0.0644,5535,0.0559,-0.1813,0.9796,0.3086,0.5281
202006,29037,"cass, mo",316550,0.0552,0.0951,180,-0.1304,-0.4268,61.5,-0.0682,0.23,112,0.0769,-0.2222,4,0,0,48,-0.2,-0.4545,358,0.0719,2.7292,141.5709078,-0.0062,0.0966,2340,0.0714,0.1069,520855,0.0359,0.3283,538,-0.0055,0.3122,1.9889,0.3754,1.6832
202006,15007,"kauai, hi",887550,-0.0128,-0.099,426,-0.0047,-0.0799,136.5,0.0263,0.0341,100,1.0833,0.4706,12,,2,44,-0.0833,-0.2667,95,0.1728,-0.3624,612.0092379,-0.0066,-0.0208,1429.5,0.0011,-0.0693,1881906,-0.0843,-0.0427,521,0.0236,-0.1487,0.223,0.0338,-0.0988
202006,21125,"laurel, ky",209500,0.0217,0.1029,82,0.025,-0.4875,68.5,-0.2865,-0.0352,32,0.6,-0.1111,0,,,8,0,-0.7778,76,0.0556,0.3103,98.26260804,0.0231,0.0424,1976,0.0499,-0.012,238944,0.0319,0.0449,158,0.0395,-0.2752,0.9268,0.0268,0.5643
202006,37127,"nash, nc",223950,0.0224,0.2445,166,-0.1902,-0.4029,84.5,0.0181,0.0974,68,0.0625,-0.2273,4,-0.5,0,28,-0.3636,-0.4615,199,0.1503,0.2134,103.3711711,0.0206,0.1955,2144,0.021,0.1143,262568,0.0572,0.2697,365,-0.0344,-0.1742,1.1988,0.3549,0.6089
202006,34031,"passaic, nj",404550,0.0266,0.0787,1568,0.0703,-0.3839,40,-0.4286,-0.0909,972,0.7357,-0.0433,24,1,2,268,0.2642,-0.5705,2,-0.6,1,0,,,0,,,448621,0.0373,0.0774,1570,0.068,-0.3833,0.0013,-0.0021,0.0009
202006,46083,"lincoln, sd",287450,0.0268,0.0088,482,0.0234,0.3278,47.5,0.0556,0.3571,152,0.027,-0.0952,4,,,48,0.5,-0.1429,0,,,149.7554376,-0.0078,0.0595,1886,0.0206,-0.0741,373695,0.0236,0.0225,482,0.0234,0.3278,0,0,0
202006,15009,"maui, hi",807550,-0.014,-0.15,1048,0.0417,0.0586,97.5,0.0372,-0.1216,260,0.3,0.0484,4,-0.6667,,128,0.2308,-0.0588,251,0.2067,-0.2394,708.9242054,0.0008,0.0046,1163,-0.0606,-0.1621,1616077,-0.0023,-0.2548,1299,0.07,-0.0159,0.2395,0.0327,-0.0938
202006,45013,"beaufort, sc",429050,0.0035,-0.0467,2269,-0.1246,-0.2013,109,0.0381,0.1122,608,0.1515,0.1014,56,1,1.3333,468,0.0174,-0.35,1465,0.515,0.1454,201.1037031,0.0057,-0.0344,2143,0.0042,-0.0412,680842,0.0261,-0.0089,3734,0.0492,-0.0937,0.6457,0.2726,0.1955
202006,47019,"carter, tn",218050,-0.0086,0.3219,91,0.1375,-0.3209,80.5,-0.0062,0.1027,44,0.5714,0.1,0,,,20,0.25,-0.5,53,0.2326,-0.3537,122.65625,0.0021,0.2987,1847.5,-0.0131,0.0984,277601,0.0463,0.0255,144,0.1707,-0.3333,0.5824,0.0449,-0.0295
202006,18091,"la porte, in",289500,0.0019,-0.0185,224,-0.1181,-0.3978,72,-0.1429,0.3846,104,0.0833,-0.3659,0,-1,-1,72,0.2,-0.28,139,0.4946,0.0296,143.1656825,0.0094,0.1678,1928,-0.0082,-0.0307,399054,0.0313,0.0491,363,0.0461,-0.284,0.6205,0.2544,0.2576
202006,39167,"washington, oh",191750,0.1276,-0.0169,91,-0.0521,-0.1727,58.5,-0.2403,0.0636,44,0.1,0.1,0,,,20,0,-0.1667,67,0.3137,0.0984,96.70473821,0.065,-0.045,2045.5,0.0399,0.1669,236757,0.1448,0.0723,158,0.0748,-0.076,0.7363,0.205,0.1817
202006,29101,"johnson, mo",239975,-0.0384,0.1709,106,-0.0862,-0.4045,54.5,0.0093,0.0686,60,-0.2105,-0.2857,0,-1,,32,0,-0.3333,148,0.2437,3.2286,97.22035284,0.0094,0.0173,2038.5,0.0264,0.0729,261540,0.0041,0.0284,254,0.0809,0.1925,1.3962,0.3704,1.1996
202006,47107,"mcminn, tn",214950,0.102,0.075,145,-0.0764,-0.4402,83,-0.1531,0.5962,64,0.4545,-0.2727,0,,,36,0.125,-0.3571,103,0.051,0.0619,104.8666667,0.0174,0.0519,2000.5,0.0436,0.0468,254304,0.0327,0.119,248,-0.0275,-0.3034,0.7103,0.0861,0.3358
202006,45047,"greenwood, sc",299950,0.003,0.1317,179,-0.0677,-0.011,94,0.0682,0.6491,44,-0.0833,-0.3125,0,,,24,-0.1429,-0.3333,95,0.1728,0.5323,0,,,0,,,336077,0.0267,0.05,274,0.0037,0.1276,0.5307,0.1089,0.1882
202006,41047,"marion, or",432550,0.0179,0.1657,674,-0.1947,-0.4591,49.5,-0.0294,0.3026,456,0.0755,-0.3736,100,0,1.5,228,-0.0952,-0.5169,919,0.2641,0.8755,205.5617265,0.0146,0.0716,2154,0.0376,0.0846,512640,0.0547,0.1914,1593,0.0185,-0.0824,1.3635,0.4949,0.9702
202006,12061,"indian river, fl",325000,-0.0002,-0.0153,1808,-0.0671,-0.0719,97,0.043,0.1023,508,0.1759,0.2574,48,1,0.5,372,0.24,-0.0412,802,0.3322,0.0295,171.2689487,0.0047,0.209,1900,0,0.1571,626214,0.0047,-0.0618,2610,0.0276,-0.0429,0.4436,0.133,0.0437
202006,55055,"jefferson, wi",309050,0.0303,0.0303,168,0.0566,-0.3438,55,-0.2568,0.0377,76,-0.2692,-0.4242,0,,-1,40,0.6667,-0.4737,168,0.1667,0.1126,159.8311218,0.019,0.0724,1883.5,-0.0118,-0.0883,355456,0.0026,-0.0967,336,0.1089,-0.1744,1,0.0943,0.4102
202006,42037,"columbia, pa",174950,0,0.0294,129,-0.0515,-0.4163,78.5,-0.1467,-0.0309,60,0.875,0,0,,,32,1,-0.2727,115,0.3529,0.1856,111.1248557,0.027,0.0357,1615,-0.0006,-0.0427,217899,0.0092,0.0663,244,0.1041,-0.2327,0.8915,0.2665,0.4526
202006,39147,"seneca, oh",88300,0.0382,-0.2456,94,-0.1376,-0.1215,104.5,0.244,1.2717,32,-0.1111,-0.5556,8,0,,32,0.1429,0.3333,114,0.1068,0.5,66.43468513,0.0644,-0.1023,1610.5,0.0609,-0.0379,144532,0.1565,-0.2081,208,-0.0189,0.1366,1.2128,0.2678,0.5025
202006,48061,"cameron, tx",265000,0.039,0.1322,1190,-0.1172,-0.2891,112,0.0566,0.098,276,-0.1585,-0.1786,8,-0.6,1,124,-0.1842,-0.4918,383,0.3439,0.3486,134.5360706,0.0238,0.0396,1791.5,0.0144,0.0638,428590,0.0736,0.3396,1573,-0.0367,-0.1966,0.3218,0.1104,0.1522
202006,12105,"polk, fl",236700,0.0032,0.0157,2679,-0.0872,-0.0958,79.5,0.1197,0.2422,988,0.0978,-0.1115,232,0.7059,0.8125,636,-0.1543,-0.25,2254,0.2223,0.1595,130.4910299,0.0113,0.0565,1840.5,-0.0024,-0.021,279253,-0.002,-0.0197,4933,0.0322,0.0053,0.8414,0.2131,0.1853
202006,42085,"mercer, pa",129950,-0.0008,-0.0378,309,-0.0885,-0.278,115,-0.0574,0.4935,92,0.15,-0.303,0,,,76,0.9,-0.24,171,0.9432,0.1793,0,,,0,,,191643,0.0155,-0.0033,480,0.1241,-0.1623,0.5534,0.2938,0.2146
202006,19193,"woodbury, ia",200800,-0.1076,-0.197,216,0.0237,0.1613,57.5,-0.0873,0.0088,88,-0.12,-0.0435,0,,,40,-0.2308,-0.2857,74,0.1935,1.3125,107.9578475,0.0073,0.009,1802,-0.027,-0.0565,239290,-0.0414,-0.0979,290,0.0623,0.3303,0.3426,0.0488,0.1705
202006,45035,"dorchester, sc",311450,0.0045,0.0425,845,-0.0735,-0.1764,58,0,0.0943,372,-0.0106,-0.1308,88,0.6923,-0.12,368,0.0824,-0.0891,925,0.1104,0.3603,134.7301928,-0.004,0.0296,2348.5,0.0118,0.0171,334992,0.006,0.0492,1770,0.0143,0.0375,1.0947,0.1813,0.4319
202006,23001,"androscoggin, me",245000,0.0002,0.1139,148,-0.119,-0.4286,53,-0.0536,0.359,84,0.1053,-0.3636,0,,,28,-0.3,-0.6667,66,0.3469,0.6923,142.1349226,0.0038,0.1674,1641.5,-0.0009,-0.0473,258297,0.0205,0.089,214,-0.0138,-0.2819,0.4459,0.1543,0.2954
202006,37155,"robeson, nc",122550,-0.0569,-0.02,157,-0.0599,-0.4332,113.5,0.1127,0.2337,60,0.25,-0.1667,0,,-1,24,0,-0.25,117,0.0174,0.1939,75.32608696,-0.0125,0.0546,1609.5,-0.0803,-0.0803,177456,0.0232,0.084,274,-0.0284,-0.2693,0.7452,0.0566,0.3914
202006,42019,"butler, pa",362995,0.1167,0.2739,425,-0.0977,-0.3823,75.5,-0.0904,0.3482,208,-0.0545,-0.1475,8,1,0,124,0.8235,-0.5303,457,1.0868,0.1482,0,,,0,,,463848,0.0527,0.3328,882,0.2783,-0.1878,1.0753,0.6103,0.4968
202006,26149,"st. joseph, mi",222350,0.1143,0.0461,135,-0.1118,-0.1964,86.5,-0.0895,0.5175,64,0.1429,-0.1579,4,,,48,0.7143,-0.1429,154,0.6383,18.25,105.9365823,-0.0618,-0.1021,1839.5,0.059,-0.0046,309876,0.0734,0.067,289,0.1748,0.642,1.1407,0.5223,1.0931
202006,48375,"potter, tx",259950,0.0438,0.4795,218,-0.1138,-0.3166,54,-0.1148,-0.1563,88,-0.0833,-0.2667,0,-1,-1,64,0.0667,-0.36,149,0.3304,0.3186,110.4752444,0.0043,0.1534,2223.5,0.0695,0.2164,326891,0.0561,0.1156,367,0.0251,-0.1505,0.6835,0.2282,0.3293
202006,45085,"sumter, sc",184300,0.0307,0.0068,223,-0.1521,-0.4253,69.5,-0.0071,0.0221,88,-0.0833,-0.2143,0,,-1,44,0.1,-0.3889,266,0.2372,0.5287,90.75181404,-0.0057,0.014,1941,-0.0051,-0.0434,215260,-0.0192,0.0968,489,0.023,-0.1299,1.1928,0.3753,0.7444
202006,51067,"franklin, va",377050,-0.0076,-0.0066,198,-0.0704,-0.4407,82.5,-0.0625,-0.0934,60,0,0.3636,4,,,40,-0.1667,-0.6552,129,0.1518,0.1835,155.0159924,-0.0003,0.0076,2600,0.0027,0.0317,543564,-0.0536,0.0732,327,0.0062,-0.2937,0.6515,0.1257,0.3436
202006,33009,"grafton, nh",292000,-0.007,0.0464,400,-0.0698,-0.4318,99,0.0879,0.5231,176,0.1579,-0.2,0,-1,-1,56,0,-0.5758,304,0.3333,0.1969,158.1908476,-0.0074,0.0323,1844,-0.0022,0.0022,414611,-0.0193,0.0069,704,0.0699,-0.2651,0.76,0.2298,0.3992
202006,18109,"morgan, in",243550,-0.0057,-0.0598,116,-0.0866,-0.4751,60,-0.1667,0.1538,84,0.6154,-0.2222,4,0,,44,0.2222,-0.5217,196,0.1807,0.1807,112.5740197,-0.0375,0.0781,2224,0.0296,-0.0848,296058,-0.0143,-0.0379,312,0.0648,-0.1938,1.6897,0.3826,0.9385
202006,21151,"madison, ky",247950,0.0333,0.0553,155,-0.1842,-0.4084,64.5,-0.0077,0.1727,84,0.05,-0.1923,0,-1,,36,-0.3077,-0.5263,275,0.0377,0.25,122.9289973,0.025,0.159,1978,-0.0208,-0.0581,285083,0.026,-0.0139,430,-0.0549,-0.1079,1.7742,0.3795,0.9345
202006,36057,"montgomery, ny",149050,0,-0.0658,175,-0.1026,-0.2616,136.5,0.0664,0.7278,52,0.4444,-0.2353,0,,,24,-0.1429,-0.625,137,0.2925,0.2124,85.65422507,-0.0324,-0.0639,1737.5,0.0072,-0.0347,206488,0.0127,-0.0376,312,0.0365,-0.1086,0.7829,0.2393,0.3061
202006,42045,"delaware, pa",409950,0.026,0.3016,824,0.0814,-0.4278,42,-0.3731,-0.0233,504,0.6579,-0.2921,32,1,0.3333,252,1.4231,-0.5772,407,1.1421,-0.2262,174.9920565,0.02,0.1502,2101.5,-0.0152,0.0951,634243,0.0279,0.2781,1231,0.2931,-0.3739,0.4939,0.2446,0.1287
202006,21037,"campbell, ky",344550,-0.0259,0.2304,145,-0.0823,-0.364,68,-0.1392,0.5111,72,0.2,-0.4194,0,,-1,52,0.0833,-0.4348,214,0.1823,0.0388,126.633829,0.024,0.1191,1560,-0.0545,0.0156,377349,-0.0211,0.1057,359,0.059,-0.1728,1.4759,0.3303,0.5724
202006,18095,"madison, in",114850,-0.0009,0.0436,159,-0.1804,-0.4682,71,0.2241,0.42,72,-0.2174,-0.5135,0,-1,-1,48,0,-0.52,245,0.2374,0.0652,67.04754309,0.0067,0.11,1600,-0.0741,-0.0643,146577,0.0026,0.034,404,0.0306,-0.2363,1.5409,0.5203,0.7716
202006,35035,"otero, nm",217750,0.089,0.1192,220,-0.2143,-0.5,111.5,-0.0388,0.4114,80,0.25,-0.3333,4,,,16,-0.6364,-0.7647,192,0.4436,0.8641,113.8659217,0.0142,0.0248,1880,0.0416,0.0217,252266,0.0744,0.1033,412,-0.0024,-0.2413,0.8727,0.3977,0.6386
202006,48329,"midland, tx",350000,-0.0252,-0.1027,825,-0.0012,0.7442,49.5,-0.0294,0.4559,328,-0.0465,0.0649,4,0,0,416,0.1064,0.6508,196,0.2484,-0.1478,157.8224735,-0.0221,-0.0168,2327,0.0017,-0.0766,426101,-0.0046,-0.0604,1021,0.0387,0.4523,0.2376,0.0475,-0.2487
202006,49049,"utah, ut",436950,0.028,0.0925,1361,-0.1781,-0.3891,49,0.1136,0.1136,724,-0.2026,-0.3221,320,0.6,0.4035,352,-0.1776,-0.6054,2841,0.1102,0.4569,146.4605524,0.015,0.0977,3296,0.0281,0.0142,588208,0.0865,0.1143,4202,-0.0031,0.0057,2.0874,0.5421,1.2122
202006,22033,"east baton rouge, la",267550,0.0292,0.07,1912,-0.0865,-0.1596,96.5,0.0604,0.3041,528,0.0732,-0.175,28,0.4,0.1667,544,0.1429,-0.2953,1046,0.2438,86.1667,136.2317524,0.0289,0.0451,1956,0.0203,-0.0025,364733,0.0451,0.0644,2958,0.0082,0.2934,0.5471,0.1453,0.5418
202006,51810,"virginia beach city, va",372550,0.007,0.0658,1238,-0.0351,-0.429,35,-0.1463,-0.0789,760,0.0857,-0.1915,28,-0.4167,0.4,196,-0.0926,-0.6733,2,0,1,178.5714286,-0.0016,0.0553,2035,0.0175,0.0124,533824,0.0286,0.1084,1240,-0.035,-0.4283,0.0016,0.0001,0.0012
202006,37071,"gaston, nc",269550,0.0263,-0.0544,392,-0.1951,-0.2645,58.5,-0.0085,0.17,208,-0.0714,-0.2877,16,-0.6364,-0.5,112,-0.1515,-0.3913,429,0.123,-0.0228,132.4736002,0.0078,0.0096,1872,0.0191,-0.1132,302568,0.0276,-0.0402,821,-0.0552,-0.1553,1.0944,0.31,0.2707
202006,34035,"somerset, nj",589500,0.0343,-0.0176,1176,0.0444,-0.3393,41.5,-0.3806,-0.1531,672,0.5,0.1275,16,0.3333,3,192,0.1707,-0.6,46,0.4839,-0.08,0,,,0,,,743684,0.0163,-0.0156,1222,0.0562,-0.3322,0.0391,0.0116,0.011
202006,39055,"geauga, oh",409850,0.0245,0.0928,177,-0.0535,-0.4716,75.5,0.0203,0.2177,80,0.1111,-0.3333,0,,-1,72,0.2857,-0.28,180,0.3534,0.0227,113.4624024,0.0074,-0.1417,3212.5,-0.0036,0.2192,489935,-0.0109,0.0642,357,0.1156,-0.3014,1.0169,0.3057,0.4916
202006,1127,"walker, al",189500,0.115,0.1488,193,0.0489,-0.2577,78.5,-0.118,-0.0765,48,0,0.2,0,-1,,24,0.2,-0.5385,17,-0.2917,4.6667,89.24485647,0.0268,0.0712,1970,-0.015,0.092,264879,0.0347,0.1582,210,0.0096,-0.2015,0.0881,-0.0424,0.0765
202006,26017,"bay, mi",117250,0.1778,0.0473,203,-0.0773,-0.4377,92,-0.0213,1.1905,96,-0.1429,-0.3846,0,,-1,60,0.875,-0.4444,239,0.6149,0.5724,75.88760504,0.0226,-0.012,1541,0.0976,0.0526,169784,0.0585,0.0424,442,0.2011,-0.1384,1.1773,0.5046,0.7563
202006,26103,"marquette, mi",219000,0.0118,0.0231,235,0.0262,-0.3436,82,-0.5543,0.2813,104,0.2381,-0.1613,0,,,36,-0.3077,-0.6087,169,0.9651,0.3101,129.4715299,0.0214,0.0826,1430.5,0.0074,-0.0723,366039,0.1361,0.1227,404,0.2825,-0.1704,0.7191,0.3436,0.3588
202006,36065,"oneida, ny",179950,0.0286,0.2001,337,-0.0203,-0.3982,88,-0.0737,0.7255,200,0.5152,-0.1935,4,,0,96,1.4,-0.3846,426,0.2348,2.9813,114.1552511,0.0794,0.1932,1666,-0.0246,0.0012,243148,0.0159,0.2691,763,0.1074,0.1439,1.2641,0.2612,1.073
202006,42049,"erie, pa",171500,0.0525,0.0091,486,-0.1131,-0.5521,89.5,-0.0867,0.2971,220,0.1,-0.4211,4,,,128,0.6842,-0.5676,545,0.5936,0.11,100.1770179,0,0.169,1636,0.0074,0.1385,247360,0.0143,0.0747,1031,0.1584,-0.3458,1.1214,0.4973,0.6689
202006,36023,"cortland, ny",175050,0.228,0.2508,175,0.1076,-0.2325,107.5,0.0437,0.5357,72,1.25,0,0,,,32,3,-0.2727,84,0.1053,0.9091,95.45454545,0.0266,0.0796,1566,0.0845,-0.0038,206476,0.0463,0.1732,259,0.1068,-0.0478,0.48,-0.001,0.287
