date,zip,new_listing_count,active_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio,permit_count,permit_type
202005,77433,212,469,52,148,339,128.9996757,2841,409711,808,0.7228,480,
202005,77510,20,51,0,16,21,146.5901848,1689,265059,72,0.4118,400,
202005,77477,8,32,0,8,15,105.4516514,2154,245904,47,0.4688,440,
202005,77656,28,46,0,4,6,103.2480315,1669,304276,52,0.1304,362,
202005,77702,4,16,0,4,2,78.99022801,1747,216176,18,0.125,110,
202005,77640,8,63,0,4,3,108.5209003,1450,171300,66,0.0476,88,
202005,77459,152,447,28,88,219,120.9040302,3035,425947,666,0.4899,403,
202005,77550,68,279,0,44,73,183.6661912,1682,473089,352,0.2616,372,
202005,77067,8,18,0,8,17,97.02258727,1821,174907,35,0.9444,0,
202005,77836,8,31,0,4,9,140.9090909,1980,442684,40,0.2903,115,
202005,7753,32,73,0,16,74,161.9585002,1012,373345,147,1.0137,117,
202005,7730,12,28,4,0,37,0,0,408739,65,1.3214,269,
202005,77072,24,63,0,8,26,98.03921569,1550,157435,89,0.4127,170,
202005,7760,40,91,0,12,39,334.1872563,2243,1970619,130,0.4286,500,
202005,77868,16,98,0,12,36,118.3333333,2000,303954,134,0.3673,219,
202005,77445,12,71,0,12,16,130.6315025,2164,355028,87,0.2254,2,
202005,77099,12,52,0,8,25,87.28179551,1640,146042,77,0.4808,185,
202005,77087,12,23,0,4,13,123.2845027,1800,231744,36,0.5652,471,
202005,77871,12,32,0,4,15,88.31341301,1890,186176,47,0.4688,238,
202005,77429,136,272,8,84,184,114.4366197,3000,411842,456,0.6765,242,
202005,77083,40,97,4,20,69,101.8318966,2140,227159,166,0.7113,78,
202005,77011,12,34,0,8,8,152.3297491,1648,273135,42,0.2353,108,
202005,77008,120,381,8,96,158,218.1652214,2426,600797,539,0.4147,110,
202005,77583,108,355,52,72,241,120.7460882,2413,301465,596,0.6789,202,
202005,77840,40,259,0,28,52,126.8167203,1492,237141,311,0.2008,497,
202005,77088,32,92,4,16,47,109.8820639,1565,179737,139,0.5109,337,
202005,77306,8,19,0,4,21,129.8701299,1659,229474,40,1.1053,276,
202005,77534,4,15,0,8,6,130.5555556,1800,256761,21,0.4,415,
202005,77571,52,104,0,32,87,117.1921475,1868,300132,191,0.8365,84,
202005,77536,24,47,4,16,55,119.1963614,2308,286138,102,1.1702,442,
202005,77879,4,34,0,4,9,138.8888889,1197,734026,43,0.2647,161,
202005,77316,116,309,0,64,108,137.2320948,2477,446680,417,0.3495,273,
202005,77070,56,97,0,36,78,104.3406593,2451,289405,175,0.8041,275,
202005,77469,132,359,44,80,255,120.1414931,2418,336144,614,0.7103,148,
202005,77090,20,42,0,4,38,83.38358459,2690,234242,80,0.9048,128,
202005,77802,40,134,0,24,64,129.3375394,1927,291992,198,0.4776,168,
202005,77357,40,139,8,44,69,113.1911532,2186,283047,208,0.4964,110,
202005,77530,16,38,0,8,22,108.5176085,1538,221404,60,0.5789,393,
202005,77362,12,45,0,20,29,126.7200895,3116,392250,74,0.6444,74,
202005,77803,20,84,0,12,39,115.2564103,1494,195845,123,0.4643,399,
202005,77023,20,67,0,16,22,190.771961,1696,339932,89,0.3284,268,
202005,77094,16,44,0,12,14,145.0511945,3472,534686,58,0.3182,164,
202005,77964,4,20,0,4,10,83.87096774,3100,345566,30,0.5,372,
202005,77017,8,25,0,4,11,112.5782228,1599,212846,36,0.44,273,
202005,77457,0,43,0,0,5,216.8674699,1300,317672,48,0.1163,375,
202005,77545,24,37,0,4,47,94.13309982,2440,235894,84,1.2703,267,
202005,77591,48,79,4,8,27,119.9762131,1902,215411,106,0.3418,191,
202005,77471,44,120,4,36,65,107.96,2387,260674,185,0.5417,490,
202005,77071,24,54,0,16,22,81.45580589,1980,174353,76,0.4074,216,
202005,77339,72,167,0,40,108,106.3106796,2576,343992,275,0.6467,70,
202005,77479,176,426,4,112,128,134.9255583,3423,596860,554,0.3005,266,
202005,77488,4,27,0,0,11,94.19642857,1672,167109,38,0.4074,13,
202005,77418,12,42,0,8,11,143.488746,2002,348609,53,0.2619,426,
202005,77625,4,21,0,4,2,95.66441441,1947,236194,23,0.0952,220,
202005,77018,140,298,4,56,98,230.7269249,2033,587684,396,0.3289,55,
202005,77590,32,54,0,12,50,115.938446,1710,226235,104,0.9259,446,
202005,77389,96,240,4,76,81,136.6445916,3471,639528,321,0.3375,45,
202005,77378,20,55,0,24,27,127.388535,1960,283784,82,0.4909,115,
202005,77078,4,21,0,0,8,104.2112299,1234,138035,29,0.381,224,
202005,77354,76,214,4,60,107,136.4379085,2748,454812,321,0.5,228,
202005,77304,92,293,16,76,154,126.1280788,2548,380692,447,0.5256,199,
202005,77328,4,31,0,12,15,122.2651223,1894,220704,46,0.4839,408,
202005,7757,16,40,0,0,14,275.3118654,2624,952799,54,0.35,271,
202005,7726,60,141,0,36,88,172.5701944,1782,595206,229,0.6241,451,
202005,77377,76,159,8,76,128,124.2724868,2900,442547,287,0.805,113,
202005,7734,20,55,0,16,47,0,0,241010,102,0.8545,325,
202005,77504,12,29,0,4,25,103.9942857,1838,218193,54,0.8621,174,
202005,77982,4,46,0,0,6,205.5882353,2066,491286,52,0.1304,289,
202005,77336,24,84,0,20,32,128.4398117,2090,379567,116,0.381,144,
202005,77046,4,17,0,0,0,224.5740836,1391,407910,17,0,113,
202005,77029,4,28,0,0,10,115,1278,147273,38,0.3571,392,
202005,77089,40,90,4,28,72,112.5162808,2260,260415,162,0.8,499,
202005,77856,4,38,0,4,8,228.3390679,1648,419043,46,0.2105,246,
202005,77502,24,41,0,16,27,111.7681845,1691,199924,68,0.6585,288,
202005,77033,20,60,0,16,24,111.7370892,1326,152559,84,0.4,41,
202005,77373,76,144,4,28,132,95.41984733,1999,207057,276,0.9167,443,
202005,77019,68,250,0,60,52,275.0491159,3019,1622607,302,0.208,115,
202005,77060,8,13,0,0,8,83.66141732,1430,183876,21,0.6154,172,
202005,77584,116,242,4,80,168,115.0986842,2684,327167,410,0.6942,312,
202005,77861,0,15,0,0,15,168.4416646,1994,404094,30,1,310,
202005,77025,56,181,4,32,45,209.7192601,2248,682444,226,0.2486,211,
202005,77303,32,75,16,12,40,137.8776143,2121,284424,115,0.5333,254,
202005,77586,36,102,0,32,51,136.4592094,2554,452137,153,0.5,276,
202005,7727,8,35,0,4,22,185.7490865,1777,577983,57,0.6286,27,
202005,77081,8,30,0,4,6,180.1587302,2182,445392,36,0.2,314,
202005,7758,8,14,0,4,8,97.5177305,1500,480543,22,0.5714,67,
202005,77904,32,106,0,40,37,131.4473684,2340,352244,143,0.3491,25,
202005,77079,60,225,0,68,55,177.7341834,2986,660748,280,0.2444,260,
202005,77365,104,245,4,92,116,118.3510638,2458,312125,361,0.4735,29,
202005,77082,52,153,0,28,37,131.7498985,2954,573026,190,0.2418,54,
202005,77084,92,164,0,40,134,100.9973981,2218,235554,298,0.8171,299,
202005,77414,32,139,0,24,25,112.7503338,1643,225195,164,0.1799,68,
202005,77707,44,94,0,16,10,92.21311475,1949,202649,104,0.1064,240,
202005,7738,12,34,0,0,24,234.6119134,3232,853213,58,0.7059,327,
202005,77056,64,289,0,36,28,272.0385675,2690,1191035,317,0.0969,338,
202005,77435,0,22,0,4,6,138.8888889,2251,290106,28,0.2727,134,
202005,77611,32,55,0,8,6,104.6621044,2049,235936,61,0.1091,391,
202005,77074,16,53,0,12,23,126.1859583,1553,211128,76,0.434,152,
202005,77064,32,50,0,16,49,101.1182109,2274,243340,99,0.98,36,
202005,77379,148,310,4,124,208,104.3855708,3156,363145,518,0.671,330,
202005,7756,0,19,0,4,12,0,0,663364,31,0.6316,263,
202005,77037,4,13,0,4,12,99.75062344,1604,193322,25,0.9231,39,
202005,77058,20,68,0,20,27,117.9572271,2098,253262,95,0.3971,2,
202005,7722,20,69,0,12,28,232.5581395,3320,1506061,97,0.4058,282,
202005,77486,20,64,0,16,34,124.775045,2084,260914,98,0.5313,83,
202005,7751,24,70,0,20,42,207.8313253,1521,616451,112,0.6,61,
202005,77498,44,135,0,32,49,114.7976111,2559,348613,184,0.363,52,
202005,77650,72,326,0,36,37,231.6901408,1512,388501,363,0.1135,401,
202005,77093,8,32,0,4,12,121.669627,1300,208441,44,0.375,423,
202005,7711,8,13,0,0,4,0,0,1418888,17,0.3077,195,
202005,77014,8,24,0,4,25,98.08853119,2129,201842,49,1.0417,258,
202005,77009,96,275,0,72,72,225.4514673,1815,509373,347,0.2618,482,
202005,77036,28,82,0,12,14,95.82814446,1416,157537,96,0.1707,27,
202005,77957,4,18,0,0,7,94.02133466,2418,232249,25,0.3889,29,
202005,77515,32,98,0,20,44,128.7275566,1880,280984,142,0.449,356,
202005,77355,36,144,0,52,62,140.4213483,2797,579457,206,0.4306,55,
202005,77061,8,34,0,8,9,116,1809,215627,43,0.2647,406,
202005,77518,16,41,0,8,17,200.5434783,1736,341032,58,0.4146,270,
202005,77092,20,110,0,32,38,173.7361999,1676,297903,148,0.3455,245,
202005,7720,8,16,0,0,8,218.4375,1060,830330,24,0.5,136,
202005,77005,56,180,0,32,33,388.5031936,3628,1661714,213,0.1833,214,
202005,77465,16,84,0,12,12,142.2619048,1608,264033,96,0.1429,200,
202005,77385,68,162,20,60,84,122.5,2418,322061,246,0.5185,8,
202005,77662,40,140,0,28,17,96.57836645,1700,158463,157,0.1214,61,
202005,77705,20,82,0,8,13,102.1777778,1847,178939,95,0.1585,440,
202005,77062,24,34,0,16,50,123.9879107,2346,300818,84,1.4706,68,
202005,77627,44,101,0,20,10,119.5463918,1780,227808,111,0.099,254,
202005,77372,20,55,0,8,21,125.7194789,1761,252649,76,0.3818,94,
202005,77335,0,14,0,0,1,106.0885609,1314,144436,15,0.0714,343,
202005,77364,8,33,0,8,16,120.0721154,1508,239378,49,0.4848,127,
202005,7733,36,103,0,12,42,207.3536768,2798,861369,145,0.4078,441,
202005,77048,4,34,0,4,35,107.5316456,1635,214367,69,1.0294,203,
202005,7746,20,49,0,8,39,186.1333333,1875,661985,88,0.7959,212,
202005,77039,12,18,0,0,14,91.28392484,1644,197467,32,0.7778,240,
202005,77075,20,43,0,8,29,110.8732877,2004,230012,72,0.6744,437,
202005,77386,152,276,12,96,223,127.0460935,2737,429573,499,0.808,286,
202005,77801,12,50,0,4,19,127.7134951,1511,249563,69,0.38,466,
202005,77565,16,57,0,12,20,194.921875,2834,739861,77,0.3509,318,
202005,77664,0,19,0,4,1,130.5555556,2256,798283,20,0.0526,179,
202005,7739,16,30,0,4,16,245.669848,2546,1182310,46,0.5333,481,
202005,77044,88,196,4,60,127,102.3706897,2788,312421,323,0.648,97,
202005,77901,20,77,0,24,37,100.6974041,1604,185948,114,0.4805,12,
202005,77301,44,90,4,12,44,115.1043165,2047,251038,134,0.4889,58,
202005,77007,168,428,4,100,127,210.1801802,2447,672104,555,0.2967,370,
202005,77331,16,66,0,12,18,136.7256637,2176,385364,84,0.2727,433,
202005,77381,72,141,0,44,69,156.5914057,3161,669769,210,0.4894,451,
202005,77051,20,69,0,8,34,118.5308848,1522,191066,103,0.4928,379,
202005,7728,68,161,0,28,107,192.5515055,1430,501055,268,0.6646,18,
202005,77474,12,52,0,8,23,139.0577508,1930,389159,75,0.4423,4,
202005,77002,20,60,0,12,4,244.6724546,1170,396021,64,0.0667,271,
202005,77630,28,121,0,24,9,80.18867925,2000,192354,130,0.0744,326,
202005,77318,52,175,4,56,50,132.0378675,2235,359789,225,0.2857,439,
202005,77030,28,93,0,12,15,221.2389381,1662,600297,108,0.1613,210,
202005,7718,8,16,0,4,7,0,0,411752,23,0.4375,154,
202005,77535,52,117,0,16,58,127.5236392,2174,287577,175,0.4957,444,
202005,77371,4,19,0,4,5,91.71195652,1818,249496,24,0.2632,482,
202005,7740,24,140,0,12,71,279.6437659,1422,1173334,211,0.5071,17,
202005,77069,40,99,0,20,62,102.3099415,3000,340807,161,0.6263,365,
202005,77038,8,25,0,8,23,96.81036446,1894,200350,48,0.92,417,
202005,77581,60,99,4,36,78,120.6358217,2406,342563,177,0.7879,62,
202005,7748,60,82,0,12,62,210.2941176,2000,860159,144,0.7561,3,
202005,77407,104,273,12,52,174,123.3004521,2782,360117,447,0.6374,368,
202005,77327,28,140,0,8,38,110.8527132,1665,213148,178,0.2714,205,
202005,77979,12,65,0,8,18,133.6382829,1913,320320,83,0.2769,127,
202005,77320,20,75,0,12,35,126.3736264,1445,223276,110,0.4667,390,
202005,77833,28,97,0,20,40,134.4086022,2079,372971,137,0.4124,352,
202005,77701,4,16,0,0,4,56.89655172,1708,156057,20,0.25,58,
202005,77619,24,56,0,16,9,106.0408163,1669,179552,65,0.1607,350,
202005,7712,64,178,0,20,56,211.7996604,1100,725646,234,0.3146,489,
202005,77096,64,220,0,60,44,170.0689655,2308,437529,264,0.2,236,
202005,77503,8,21,0,4,11,117.7530236,1428,185952,32,0.5238,222,
202005,77004,72,218,4,36,62,190.0753212,2100,443514,280,0.2844,25,
202005,77095,72,114,4,44,104,101.2737876,2718,284351,218,0.9123,463,
202005,77963,4,16,0,0,4,191.2006579,2157,660133,20,0.25,161,
202005,77441,64,235,20,76,125,139.9894348,3325,500770,360,0.5319,191,
202005,77506,8,23,0,8,8,125.4045307,1272,166699,31,0.3478,243,
202005,77360,12,63,0,8,9,167.3675357,1608,329701,72,0.1429,127,
202005,77055,100,333,4,72,79,227.5486012,2523,673564,412,0.2372,189,
202005,77012,4,16,0,8,4,152.9051988,1389,193107,20,0.25,418,
202005,7764,4,18,0,0,10,0,0,830996,28,0.5556,277,
202005,77532,56,141,4,40,105,108.6311182,2186,299692,246,0.7447,322,
202005,77478,36,99,0,32,17,131.6666667,2958,546766,116,0.1717,126,
202005,77449,104,171,8,48,230,101.6483516,2088,217219,401,1.345,185,
202005,77864,4,19,0,4,6,133.5477486,2111,336857,25,0.3158,376,
202005,7755,8,48,0,8,12,0,0,932893,60,0.25,77,
202005,77642,16,58,0,4,6,80.28962188,2318,209288,64,0.1034,484,
202005,77041,48,78,0,24,32,122.8389445,3032,383460,110,0.4103,355,
202005,77663,12,46,0,4,2,90.57971014,2046,191594,48,0.0435,359,
202005,77406,128,331,24,104,250,125.0679717,2927,431186,581,0.7553,278,
202005,77003,36,122,0,24,33,197.7327545,1965,377447,155,0.2705,218,
202005,77006,56,173,0,44,42,240.7595928,2575,777452,215,0.2428,141,
202005,77065,24,31,0,12,41,100.2560819,2688,264044,72,1.3226,373,
202005,77380,48,148,0,32,42,193.7448104,3305,922319,190,0.2838,377,
202005,77031,8,14,0,0,12,101.2936611,2024,217140,26,0.8571,386,
202005,77505,16,41,0,16,32,112.565445,2556,316411,73,0.7805,77,
202005,77657,40,95,0,12,6,131.3381995,2450,342661,101,0.0632,380,
202005,7750,8,32,0,0,11,0,0,975083,43,0.3438,42,
202005,77020,16,64,0,16,24,165.8268438,1625,261203,88,0.375,30,
202005,77382,96,249,0,72,87,160.7056549,3826,1053417,336,0.3494,219,
202005,77338,44,87,4,16,68,100.2423664,2000,207994,155,0.7816,4,
202005,77098,20,114,0,16,24,294.2359249,2959,1015488,138,0.2105,377,
202005,7701,40,68,0,12,52,0,0,600228,120,0.7647,34,
202005,7704,12,25,0,4,20,219.356261,2075,1256743,45,0.8,234,
202005,77617,0,20,0,0,4,236.1143331,1656,372805,24,0.2,301,
202005,77080,44,174,4,44,63,175.9906103,2063,369915,237,0.3621,429,
202005,77045,12,41,0,8,28,130.2870091,2035,272505,69,0.6829,462,
202005,77053,8,27,0,4,34,113.8613303,1443,171336,61,1.2593,323,
202005,77423,60,126,12,32,72,118.352657,2593,320595,198,0.5714,83,
202005,77049,20,37,0,12,50,97.47609943,2060,225953,87,1.3514,303,
202005,77401,60,184,0,40,26,274.8493976,3886,1058079,210,0.1413,179,
202005,77598,16,28,0,8,25,120.3043339,2051,265068,53,0.8929,80,
202005,77384,60,155,0,36,66,137.2940589,2887,438931,221,0.4258,50,
202005,77905,4,37,0,8,20,139.7651007,1890,352982,57,0.5405,304,
202005,77706,80,187,0,36,21,108.1314879,2732,410700,208,0.1123,266,
202005,77073,28,57,0,12,53,92.70992366,2062,192927,110,0.9298,170,
202005,77388,60,94,0,36,93,102.8417442,2635,289876,187,0.9894,253,
202005,7719,32,79,0,16,45,145.2899332,846,815841,124,0.5696,69,
202005,77523,52,125,20,48,94,129.789864,2578,355114,219,0.752,425,
202005,77995,4,31,0,8,8,100.1472754,2103,328709,39,0.2581,115,
202005,77480,8,34,0,8,15,131.6489362,1821,315637,49,0.4412,194,
202005,77546,68,144,0,32,104,133.7539599,2944,448073,248,0.7222,370,
202005,77066,16,50,4,12,45,93.48290598,2360,232522,95,0.9,243,
202005,77708,4,28,0,8,3,84.96978852,1766,181583,31,0.1071,204,
202005,77808,36,110,0,20,47,157.7967172,2342,412390,157,0.4273,197,
202005,77345,60,149,0,64,73,107.9481641,3058,357359,222,0.4899,236,
202005,7732,16,27,0,0,21,227.7994792,836,967853,48,0.7778,292,
202005,77437,16,81,0,4,11,108.5212075,1768,238108,92,0.1358,435,
202005,7735,44,89,4,12,62,0,0,350836,151,0.6966,455,
202005,77566,40,118,0,44,58,115.8739596,2025,271068,176,0.4915,146,
202005,77511,44,117,8,28,85,115.4805726,2096,275102,202,0.7265,168,
202005,77447,28,124,24,24,93,122.1294363,2494,352437,217,0.75,173,
202005,77703,0,15,0,0,1,53.75494071,1338,107834,16,0.0667,432,
202005,77562,8,20,0,8,11,107.6830006,1734,201542,31,0.55,247,
202005,77494,292,608,24,192,264,122.9508197,3286,446636,872,0.4342,328,
202005,77489,24,41,0,4,56,96.50824442,1930,190532,97,1.3659,9,
202005,77346,176,385,20,120,284,111.3995544,2554,347870,669,0.7377,485,
202005,77612,8,30,0,4,1,100.1466276,2232,249618,31,0.0333,11,
202005,77059,32,90,0,20,45,147.0002541,3315,496257,135,0.5,181,
202005,77807,16,119,0,8,29,229.4052863,1911,701100,148,0.2437,71,
202005,77651,20,36,0,16,8,130.3052867,1996,266291,44,0.2222,469,
202005,77054,40,116,0,20,55,153.9215686,1050,193497,171,0.4741,379,
202005,77859,8,17,0,0,9,55.51816958,1688,152552,26,0.5294,279,
202005,77551,48,167,0,16,42,178.2686301,983,258463,209,0.2515,119,
202005,77086,8,17,0,4,18,119.0592547,1637,230505,35,1.0588,230,
202005,77450,116,198,0,72,128,114.331723,2957,408286,326,0.6465,156,
202005,77057,88,295,0,72,41,174.0412979,1900,514592,336,0.139,83,
202005,77983,4,26,0,0,9,153.8461538,1746,279104,35,0.3462,321,
202005,77422,8,53,0,12,14,122.7348581,1715,272316,67,0.2642,109,
202005,77026,8,40,0,4,11,131.684492,1302,178007,51,0.275,373,
202005,77517,8,19,0,4,11,168.413664,2129,379994,30,0.5789,422,
202005,77035,40,138,0,52,40,146.2818004,1844,263617,178,0.2899,336,
202005,7716,16,30,0,4,17,0,0,690139,47,0.5667,201,
202005,77575,12,26,0,12,12,95.05569139,2184,222909,38,0.4615,12,
202005,77091,24,99,0,8,45,148.4917492,1666,254995,144,0.4545,106,
202005,77573,164,275,16,80,214,129.0801187,2754,394300,489,0.7782,168,
202005,77632,32,82,0,16,4,99.93654822,2310,245431,86,0.0488,274,
202005,77028,20,44,0,8,19,118.1818182,1300,176944,63,0.4318,358,
202005,77356,124,408,4,108,136,135.8420728,2503,478630,544,0.3333,379,
202005,77015,20,58,4,20,40,99.96351696,1622,178989,98,0.6897,206,
202005,77578,60,164,12,40,66,125.1333096,2961,375636,230,0.4024,106,
202005,77659,4,37,0,0,8,124.5756959,2266,271459,45,0.2162,428,
202005,77022,36,93,0,16,23,184.0572998,1545,280038,116,0.2473,30,
202005,77043,52,158,4,36,34,172.5390483,2192,372089,192,0.2152,205,
202004,77662,40,146,0,32,13,91.78989005,1708,151794,159,0.089,293,
202004,77389,80,236,0,32,90,136.7913654,3457,642224,326,0.3814,119,
202004,77617,0,21,0,0,3,248.3332894,1660,408717,24,0.1429,30,
202004,77995,8,31,0,0,4,99.49892627,1917,295784,35,0.129,413,
202004,77640,8,62,0,8,2,108.5209003,1422,173136,64,0.0323,84,
202004,77461,12,21,0,0,9,140.5683882,2282.5,616077,30,0.4286,369,
202004,77801,12,53,0,4,12,128.3334506,1480.5,252245,65,0.2264,232,
202004,77802,32,145,0,36,54,129.796968,1927,283167,199,0.3724,124,
202004,77028,16,40,0,8,16,118.1818182,1289,165421,56,0.4,458,
202004,77076,0,20,0,4,7,120.7165109,1442,189207,27,0.35,381,
202004,77954,4,32,0,4,8,94.88135593,1693,184081,40,0.25,251,
202004,77401,32,161,0,16,28,283.0188679,3936,1079553,189,0.1739,72,
202004,7732,4,26,0,0,0,247.9882955,895,945519,26,0,192,
202004,77511,60,127,0,24,75,115.8810028,2080,266940,202,0.5906,181,
202004,77064,28,55,0,12,40,100.5244755,2262,244667,95,0.7273,121,
202004,77545,16,45,0,12,36,91.74757282,2415,231194,81,0.8,435,
202004,77457,0,44,0,0,2,211.8794326,1300,317183,46,0.0455,445,
202004,77447,52,141,20,28,93,121.289343,2447,342397,234,0.6596,335,
202004,77510,16,49,0,8,16,144.9119248,1784,278338,65,0.3265,281,
202004,77703,4,16,0,0,1,53.75494071,1349,99998,17,0.0625,9,
202004,7751,4,68,0,0,2,207.8313253,1520.5,596377,70,0.0294,63,
202004,77433,192,499,44,152,263,128.7090384,2867,417804,762,0.5271,427,
202004,77578,36,150,8,48,60,124.7213918,2865,366086,210,0.4,484,
202004,77081,4,27,0,4,2,175.8966204,2200,454916,29,0.0741,116,
202004,77056,32,278,0,28,17,275.5766449,2780,1247636,295,0.0612,500,
202004,77437,12,79,0,8,14,109.7099905,1724,229260,93,0.1772,108,
202004,77587,4,13,0,4,6,144.1449514,1598,193608,19,0.4615,271,
202004,77441,60,266,8,76,108,138.1435486,3102.5,475673,374,0.406,275,
202004,77379,112,339,0,104,160,103.1160904,3112.5,357467,499,0.472,11,
202004,77435,8,20,0,0,3,141.8367347,2244.5,275055,23,0.15,359,
202004,77550,60,298,4,36,51,186.1821762,1670,444373,349,0.1711,464,
202004,77546,76,161,0,52,88,133.612721,2944,448728,249,0.5466,157,
202004,77382,84,249,0,52,83,161.4802177,3830,1051060,332,0.3333,360,
202004,77656,12,41,0,8,3,100.9767751,1664,314645,44,0.0732,193,
202004,77023,20,76,0,12,17,185.7461658,1658.5,325825,93,0.2237,188,
202004,7704,0,26,0,0,0,288.0769231,2200,1328020,26,0,189,
