Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
75093,,23600,111662,74035,100963,3777438,949384,2017
75093,"$1 under $25,000",5420,2024,1216,600,14460,1333,2017
75093,"$25,000 under $50,000",3730,3266,2109,1914,79586,9020,2017
75093,"$50,000 under $75,000",2930,4816,3631,2760,123727,16960,2017
75093,"$75,000 under $100,000",2110,6060,4591,3113,131230,19309,2017
75093,"$100,000 under $200,000",4480,26567,19995,15252,489733,85214,2017
75093,"$200,000 or more",4930,68929,42493,77324,2938702,817548,2017
,,,,,,,,2017
75094,,9750,39367,35236,27622,891734,192307,2017
75094,"$1 under $25,000",2500,770,778,201,5537,515,2017
75094,"$25,000 under $50,000",1230,1797,1390,790,21133,2203,2017
75094,"$50,000 under $75,000",950,2591,2433,1479,34859,4185,2017
75094,"$75,000 under $100,000",890,3572,3405,1733,52134,6819,2017
75094,"$100,000 under $200,000",2690,17303,15863,10869,291087,49160,2017
75094,"$200,000 or more",1490,13334,11367,12550,486984,129425,2017
,,,,,,,,2017
75098,,26970,59731,63927,40156,1337903,222207,2017
75098,"$1 under $25,000",7770,1535,1578,661,19434,1794,2017
75098,"$25,000 under $50,000",5460,4890,5003,2769,96885,9791,2017
75098,"$50,000 under $75,000",3860,7640,8349,4667,147723,17639,2017
75098,"$75,000 under $100,000",3050,9548,10196,5546,180913,23637,2017
75098,"$100,000 under $200,000",5730,27832,30797,17918,585957,96243,2017
75098,"$200,000 or more",1100,8286,8004,8595,306991,73103,2017
,,,,,,,,2017
75102,,550,219,357,345,19958,2879,2017
75102,"$1 under $25,000",190,0,0,0,474,42,2017
75102,"$25,000 under $50,000",150,0,0,0,2542,260,2017
75102,"$50,000 under $75,000",80,114,191,194,3123,376,2017
75102,"$75,000 under $100,000",60,0,0,0,3543,439,2017
75102,"$100,000 under $200,000",70,105,166,151,10276,1762,2017
75102,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
75103,,5850,4579,6175,7140,238461,39603,2017
75103,"$1 under $25,000",2150,277,391,273,4249,401,2017
75103,"$25,000 under $50,000",1360,489,637,642,23114,2324,2017
75103,"$50,000 under $75,000",800,563,852,795,30659,3564,2017
75103,"$75,000 under $100,000",590,650,928,975,35174,4565,2017
75103,"$100,000 under $200,000",750,1561,2392,2489,75953,12278,2017
75103,"$200,000 or more",200,1039,975,1966,69312,16471,2017
,,,,,,,,2017
75104,,23170,34628,38127,52447,870813,152619,2017
75104,"$1 under $25,000",8080,1817,2261,1742,19358,1665,2017
75104,"$25,000 under $50,000",6130,4633,5770,7446,106938,10240,2017
75104,"$50,000 under $75,000",3750,6458,7857,9233,139625,17022,2017
75104,"$75,000 under $100,000",2100,5309,6164,7247,122099,17001,2017
75104,"$100,000 under $200,000",2450,10245,11086,13999,246118,41340,2017
75104,"$200,000 or more",660,6166,4989,12780,236675,65351,2017
,,,,,,,,2017
75105,,140,0,0,0,4855,723,2017
75105,"$1 under $25,000",50,0,0,0,103,0,2017
75105,"$25,000 under $50,000",60,0,0,0,1223,134,2017
75105,"$50,000 under $75,000",0,0,0,0,0,0,2017
75105,"$75,000 under $100,000",30,0,0,0,3529,589,2017
75105,"$100,000 under $200,000",0,0,0,0,0,0,2017
75105,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
75109,,1850,2452,2811,1958,84267,14922,2017
75109,"$1 under $25,000",630,76,0,70,1455,143,2017
75109,"$25,000 under $50,000",380,193,385,122,6344,608,2017
75109,"$50,000 under $75,000",280,335,361,205,10694,1247,2017
75109,"$75,000 under $100,000",200,329,360,277,12340,1564,2017
75109,"$100,000 under $200,000",290,1008,1269,712,28579,4571,2017
75109,"$200,000 or more",70,511,436,572,24855,6789,2017
,,,,,,,,2017
75110,,11670,5047,4736,8211,293661,45366,2017
75110,"$1 under $25,000",5360,250,218,252,11785,1034,2017
75110,"$25,000 under $50,000",3310,606,644,1046,52083,4886,2017
75110,"$50,000 under $75,000",1380,679,726,1076,51422,5951,2017
75110,"$75,000 under $100,000",720,672,786,942,43118,5613,2017
75110,"$100,000 under $200,000",730,1554,1622,2298,71909,11531,2017
75110,"$200,000 or more",170,1286,740,2597,63344,16351,2017
,,,,,,,,2017
75114,,2680,2970,3420,2895,118373,19168,2017
75114,"$1 under $25,000",810,83,91,24,2130,190,2017
75114,"$25,000 under $50,000",670,348,449,295,12194,1251,2017
75114,"$50,000 under $75,000",420,457,580,424,16350,2007,2017
75114,"$75,000 under $100,000",310,493,583,415,18900,2484,2017
75114,"$100,000 under $200,000",420,1328,1413,1123,41825,6795,2017
75114,"$200,000 or more",50,261,304,614,26974,6441,2017
,,,,,,,,2017
75115,,26200,34293,44346,63401,821876,127358,2017
75115,"$1 under $25,000",9320,2088,3031,2311,21101,1753,2017
75115,"$25,000 under $50,000",7180,5439,7241,10388,123776,12089,2017
75115,"$50,000 under $75,000",4180,7310,9675,12520,155877,19671,2017
75115,"$75,000 under $100,000",2300,6194,8479,10556,131517,18560,2017
75115,"$100,000 under $200,000",2750,10312,13056,20084,264614,44590,2017
75115,"$200,000 or more",470,2950,2864,7542,124991,30695,2017
,,,,,,,,2017
75116,,9010,4173,4509,8160,213062,29417,2017
75116,"$1 under $25,000",3690,276,381,476,8882,759,2017
75116,"$25,000 under $50,000",2810,924,1091,1541,45876,4333,2017
75116,"$50,000 under $75,000",1280,1036,1235,1777,47933,5788,2017
75116,"$75,000 under $100,000",640,644,662,1403,38209,5043,2017
75116,"$100,000 under $200,000",530,1014,1140,2216,52637,8478,2017
75116,"$200,000 or more",60,279,0,747,19525,5016,2017
,,,,,,,,2017
75117,,1670,1149,1701,1507,60958,9581,2017
75117,"$1 under $25,000",610,94,0,76,1216,113,2017
75117,"$25,000 under $50,000",390,160,303,124,6372,647,2017
75117,"$50,000 under $75,000",240,126,208,169,9267,1044,2017
75117,"$75,000 under $100,000",190,199,329,374,11057,1378,2017
75117,"$100,000 under $200,000",200,369,585,565,20944,3441,2017
75117,"$200,000 or more",40,201,276,199,12102,2958,2017
,,,,,,,,2017
75119,,11710,6420,7542,9389,372663,60227,2017
75119,"$1 under $25,000",4570,408,385,410,11322,1004,2017
75119,"$25,000 under $50,000",3420,695,702,1117,58155,5679,2017
75119,"$50,000 under $75,000",1620,1053,1322,1538,62278,7424,2017
75119,"$75,000 under $100,000",910,980,1216,1075,55018,7067,2017
75119,"$100,000 under $200,000",970,2124,2666,2868,99440,16179,2017
75119,"$200,000 or more",220,1160,1251,2381,86450,22874,2017
,,,,,,,,2017
75124,,1940,970,1390,1481,58794,8510,2017
75124,"$1 under $25,000",770,0,0,0,1522,139,2017
75124,"$25,000 under $50,000",480,130,197,243,8180,839,2017
75124,"$50,000 under $75,000",280,161,239,173,10963,1349,2017
75124,"$75,000 under $100,000",190,180,276,234,11207,1426,2017
75124,"$100,000 under $200,000",190,499,678,831,19039,2987,2017
75124,"$200,000 or more",30,0,0,0,7883,1770,2017
,,,,,,,,2017
75125,,3170,999,1603,1664,75425,10649,2017
75125,"$1 under $25,000",1350,70,0,98,2750,227,2017
75125,"$25,000 under $50,000",920,201,380,400,14746,1394,2017
75125,"$50,000 under $75,000",460,213,384,392,16990,1986,2017
75125,"$75,000 under $100,000",220,162,277,252,13317,1796,2017
75125,"$100,000 under $200,000",190,353,562,522,18553,3008,2017
75125,"$200,000 or more",30,0,0,0,9069,2238,2017
,,,,,,,,2017
75126,,23040,48480,57241,38754,1112118,180583,2017
75126,"$1 under $25,000",5840,1260,1419,728,14221,1266,2017
75126,"$25,000 under $50,000",4700,4803,5472,3216,85550,8377,2017
75126,"$50,000 under $75,000",3980,8434,10133,5909,150072,17702,2017
75126,"$75,000 under $100,000",3100,8915,10757,6247,181379,23282,2017
75126,"$100,000 under $200,000",4650,19699,23886,15935,459501,74223,2017
75126,"$200,000 or more",770,5369,5574,6719,221395,55733,2017
,,,,,,,,2017
75127,,690,130,294,260,14981,1933,2017
75127,"$1 under $25,000",320,0,0,0,612,57,2017
75127,"$25,000 under $50,000",160,65,158,99,2506,246,2017
75127,"$50,000 under $75,000",100,0,0,0,3720,422,2017
75127,"$75,000 under $100,000",60,65,136,161,3168,376,2017
75127,"$100,000 under $200,000",50,0,0,0,4975,832,2017
75127,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
75134,,9710,6102,8594,13078,177029,21759,2017
75134,"$1 under $25,000",4240,504,688,860,8931,734,2017
75134,"$25,000 under $50,000",3140,1919,2776,4036,51225,4650,2017
75134,"$50,000 under $75,000",1430,1934,2710,4009,51416,6239,2017
75134,"$75,000 under $100,000",530,902,1264,2226,29966,4114,2017
75134,"$100,000 under $200,000",370,843,1156,1947,35491,6022,2017
75134,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
75135,,3190,3707,5165,3544,140789,23384,2017
75135,"$1 under $25,000",970,96,171,77,2445,230,2017
75135,"$25,000 under $50,000",720,312,369,285,12621,1213,2017
75135,"$50,000 under $75,000",420,408,632,352,15548,1804,2017
75135,"$75,000 under $100,000",420,690,999,617,24762,3089,2017
75135,"$100,000 under $200,000",580,1784,2432,1564,59057,9594,2017
75135,"$200,000 or more",80,417,562,649,26356,7454,2017
,,,,,,,,2017
75137,,9450,8972,9420,17390,328039,56640,2017
75137,"$1 under $25,000",3420,436,600,532,8202,697,2017
75137,"$25,000 under $50,000",2710,1304,1814,2799,47256,4718,2017
75137,"$50,000 under $75,000",1450,1699,2036,2835,54642,6551,2017
75137,"$75,000 under $100,000",770,1405,1712,2335,45879,6344,2017
75137,"$100,000 under $200,000",910,2823,2471,5388,91909,15390,2017
75137,"$200,000 or more",190,1305,787,3501,80151,22940,2017
,,,,,,,,2017
75140,,2840,1249,1698,1767,85070,11478,2017
75140,"$1 under $25,000",1150,63,0,109,2621,254,2017
75140,"$25,000 under $50,000",720,156,301,223,11136,1104,2017
75140,"$50,000 under $75,000",430,194,275,343,16654,1967,2017
75140,"$75,000 under $100,000",230,126,215,199,13511,1735,2017
75140,"$100,000 under $200,000",280,541,907,662,27747,4440,2017
75140,"$200,000 or more",30,169,0,231,13401,1978,2017
,,,,,,,,2017
75141,,1780,287,542,1164,30649,3934,2017
75141,"$1 under $25,000",860,0,0,102,1897,163,2017
75141,"$25,000 under $50,000",550,110,186,392,8584,793,2017
75141,"$50,000 under $75,000",240,81,158,356,8580,1008,2017
75141,"$75,000 under $100,000",70,96,198,157,4262,584,2017
75141,"$100,000 under $200,000",60,0,0,157,7326,1386,2017
75141,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
75142,,8880,6046,8255,9163,320823,52909,2017
75142,"$1 under $25,000",3260,239,331,286,6816,625,2017
75142,"$25,000 under $50,000",2380,634,1034,864,40331,4008,2017
75142,"$50,000 under $75,000",1290,888,1297,1136,49027,5834,2017
75142,"$75,000 under $100,000",820,968,1432,1299,49271,6356,2017
75142,"$100,000 under $200,000",940,2324,3165,3065,94788,15426,2017
75142,"$200,000 or more",190,993,996,2513,80590,20660,2017
,,,,,,,,2017
75143,,6030,3640,4254,4348,190804,30866,2017
75143,"$1 under $25,000",2430,227,231,173,4859,458,2017
75143,"$25,000 under $50,000",1550,296,379,330,27014,2782,2017
75143,"$50,000 under $75,000",880,507,603,532,33981,4071,2017
75143,"$75,000 under $100,000",520,560,792,560,31522,4211,2017
75143,"$100,000 under $200,000",530,1287,1603,1606,54080,8918,2017
75143,"$200,000 or more",120,763,646,1147,39348,10426,2017
,,,,,,,,2017
75144,,1360,878,916,881,45729,7719,2017
75144,"$1 under $25,000",570,0,0,0,1208,108,2017
75144,"$25,000 under $50,000",320,98,182,104,5565,562,2017
75144,"$50,000 under $75,000",190,78,0,76,7517,942,2017
75144,"$75,000 under $100,000",110,130,184,153,6727,820,2017
75144,"$100,000 under $200,000",130,319,550,338,12823,2117,2017
75144,"$200,000 or more",40,253,0,210,11889,3170,2017
,,,,,,,,2017
75146,,10660,8164,11160,16132,258053,36862,2017
75146,"$1 under $25,000",4220,509,788,853,9877,797,2017
75146,"$25,000 under $50,000",3390,2040,2867,3980,57299,5349,2017
75146,"$50,000 under $75,000",1560,2316,3221,4020,57944,7106,2017
75146,"$75,000 under $100,000",780,1448,1944,2967,45200,6299,2017
75146,"$100,000 under $200,000",640,1541,2085,3593,60251,9808,2017
75146,"$200,000 or more",70,310,255,719,27482,7503,2017
,,,,,,,,2017
75147,,3310,1745,2397,2474,103408,15794,2017
75147,"$1 under $25,000",1310,98,150,142,2635,248,2017
75147,"$25,000 under $50,000",850,158,274,210,14802,1502,2017
75147,"$50,000 under $75,000",460,313,366,355,17478,2065,2017
75147,"$75,000 under $100,000",300,294,404,424,17912,2323,2017
75147,"$100,000 under $200,000",330,587,878,942,33454,5478,2017
75147,"$200,000 or more",60,295,325,401,17127,4178,2017
,,,,,,,,2017
75148,,2470,1798,1868,2030,76256,12449,2017
75148,"$1 under $25,000",1080,132,131,98,2553,247,2017
75148,"$25,000 under $50,000",630,95,104,240,10433,1069,2017
75148,"$50,000 under $75,000",290,150,221,249,11003,1356,2017
75148,"$75,000 under $100,000",170,276,326,303,10263,1356,2017
75148,"$100,000 under $200,000",230,571,620,564,22841,3720,2017
75148,"$200,000 or more",70,574,466,576,19163,4701,2017
,,,,,,,,2017
75149,,25820,9424,12362,18481,582393,79765,2017
75149,"$1 under $25,000",10920,558,979,857,24140,2062,2017
75149,"$25,000 under $50,000",8080,1895,2937,3513,133377,12693,2017
75149,"$50,000 under $75,000",3550,2468,3398,3977,133476,16001,2017
75149,"$75,000 under $100,000",1680,1567,1874,2712,101002,13508,2017
75149,"$100,000 under $200,000",1430,2313,2672,4807,140672,23289,2017
75149,"$200,000 or more",160,623,502,2615,49726,12212,2017
,,,,,,,,2017
75150,,28070,9477,11487,17413,651838,88296,2017
75150,"$1 under $25,000",11230,598,813,1029,27983,2426,2017
75150,"$25,000 under $50,000",9340,2148,3060,4066,162991,16075,2017
75150,"$50,000 under $75,000",3980,2313,2852,3608,154359,19013,2017
75150,"$75,000 under $100,000",1820,1820,2118,3118,111126,15390,2017
75150,"$100,000 under $200,000",1560,2259,2340,4742,158159,26578,2017
75150,"$200,000 or more",140,339,304,850,37220,8814,2017
,,,,,,,,2017
75152,,2360,1540,2203,2240,87329,13800,2017
75152,"$1 under $25,000",810,0,0,63,1850,170,2017
75152,"$25,000 under $50,000",610,252,367,308,10523,1023,2017
75152,"$50,000 under $75,000",360,238,355,277,13656,1599,2017
75152,"$75,000 under $100,000",250,264,486,338,14754,1881,2017
75152,"$100,000 under $200,000",270,474,767,792,27187,4500,2017
75152,"$200,000 or more",60,312,228,462,19359,4627,2017
,,,,,,,,2017
75153,,300,0,0,87,5680,672,2017
75153,"$1 under $25,000",130,0,0,0,192,16,2017
75153,"$25,000 under $50,000",80,0,0,87,1357,138,2017
75153,"$50,000 under $75,000",50,0,0,0,1865,222,2017
75153,"$75,000 under $100,000",40,0,0,0,2266,296,2017
75153,"$100,000 under $200,000",0,0,0,0,0,0,2017
75153,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
75154,,19530,27508,33400,34741,754587,123001,2017
75154,"$1 under $25,000",6440,1157,1526,926,15080,1310,2017
75154,"$25,000 under $50,000",4910,3348,4572,4432,84541,8250,2017
75154,"$50,000 under $75,000",3070,5234,6884,5652,114602,13782,2017
75154,"$75,000 under $100,000",2010,5039,6056,5408,118131,15736,2017
75154,"$100,000 under $200,000",2620,9515,11406,12111,261973,43014,2017
75154,"$200,000 or more",480,3215,2956,6212,160260,40909,2017
,,,,,,,,2017
75155,,1150,269,365,318,27424,3549,2017
75155,"$1 under $25,000",500,0,0,67,1017,92,2017
75155,"$25,000 under $50,000",330,0,0,0,5156,457,2017
75155,"$50,000 under $75,000",160,150,199,127,5919,636,2017
75155,"$75,000 under $100,000",90,0,0,0,5182,653,2017
75155,"$100,000 under $200,000",70,119,166,124,10150,1711,2017
75155,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
75156,,5840,4988,5302,4436,188865,31450,2017
75156,"$1 under $25,000",2610,398,356,157,5099,497,2017
75156,"$25,000 under $50,000",1330,377,517,392,21989,2284,2017
75156,"$50,000 under $75,000",760,595,741,609,29540,3639,2017
75156,"$75,000 under $100,000",480,640,775,599,29306,3993,2017
75156,"$100,000 under $200,000",510,1580,1741,1277,53186,8951,2017
75156,"$200,000 or more",150,1398,1172,1402,49745,12086,2017
,,,,,,,,2017
75158,,2070,1428,2319,2411,86586,14065,2017
75158,"$1 under $25,000",650,79,0,0,1568,154,2017
75158,"$25,000 under $50,000",490,124,303,225,8960,932,2017
75158,"$50,000 under $75,000",350,182,324,320,13472,1640,2017
75158,"$75,000 under $100,000",230,234,394,382,14148,1796,2017
75158,"$100,000 under $200,000",300,601,967,820,30425,4962,2017
75158,"$200,000 or more",50,208,331,664,18013,4581,2017
,,,,,,,,2017
75159,,7970,4558,6427,6459,213543,31755,2017
75159,"$1 under $25,000",3100,239,346,281,6584,583,2017
75159,"$25,000 under $50,000",2390,896,1383,1226,38765,3666,2017
75159,"$50,000 under $75,000",1240,954,1500,1339,45603,5316,2017
75159,"$75,000 under $100,000",580,705,1010,912,33910,4404,2017
75159,"$100,000 under $200,000",580,1419,1888,1990,59128,9837,2017
75159,"$200,000 or more",80,345,300,711,29553,7949,2017
,,,,,,,,2017
75160,,11420,9440,11067,11511,375388,62844,2017
75160,"$1 under $25,000",4600,388,473,486,9780,877,2017
75160,"$25,000 under $50,000",3120,919,1338,1459,52716,5253,2017
75160,"$50,000 under $75,000",1510,1388,1690,1795,57179,6968,2017
75160,"$75,000 under $100,000",850,1539,1792,1543,50160,6660,2017
75160,"$100,000 under $200,000",1050,3433,3958,3608,109679,18588,2017
75160,"$200,000 or more",290,1773,1816,2620,95874,24498,2017
,,,,,,,,2017
75161,,3040,1767,2689,2593,106168,17764,2017
75161,"$1 under $25,000",1060,94,154,109,2508,235,2017
75161,"$25,000 under $50,000",820,223,305,311,14008,1445,2017
75161,"$50,000 under $75,000",490,272,447,516,18767,2315,2017
75161,"$75,000 under $100,000",290,291,476,275,17737,2494,2017
75161,"$100,000 under $200,000",330,647,986,1032,32940,5475,2017
75161,"$200,000 or more",50,240,321,350,20208,5800,2017
,,,,,,,,2017
75163,,960,1005,1017,830,36502,6129,2017
75163,"$1 under $25,000",360,0,129,0,699,66,2017
75163,"$25,000 under $50,000",220,101,0,104,3623,383,2017
75163,"$50,000 under $75,000",140,117,116,91,5592,715,2017
75163,"$75,000 under $100,000",90,99,138,146,5578,771,2017
75163,"$100,000 under $200,000",110,399,634,317,11465,1983,2017
75163,"$200,000 or more",40,289,0,172,9545,2211,2017
,,,,,,,,2017
75165,,19840,23567,27996,30086,801785,135100,2017
75165,"$1 under $25,000",6650,844,951,781,16047,1432,2017
75165,"$25,000 under $50,000",4950,2382,3032,2907,88381,8689,2017
75165,"$50,000 under $75,000",2970,3640,4548,3640,114433,13706,2017
75165,"$75,000 under $100,000",2120,4191,5203,3999,127042,16486,2017
75165,"$100,000 under $200,000",2580,8605,10595,10318,261361,42946,2017
75165,"$200,000 or more",570,3905,3667,8441,194521,51841,2017
,,,,,,,,2017
75166,,2330,5049,6324,3146,123677,19936,2017
75166,"$1 under $25,000",540,191,208,62,1452,135,2017
75166,"$25,000 under $50,000",470,532,590,208,8973,913,2017
75166,"$50,000 under $75,000",370,730,944,406,14417,1778,2017
75166,"$75,000 under $100,000",310,923,1281,504,18554,2406,2017
75166,"$100,000 under $200,000",540,2109,2661,1444,53008,8526,2017
75166,"$200,000 or more",100,564,640,522,27273,6178,2017
,,,,,,,,2017
75167,,4820,8457,12863,10296,278074,50587,2017
75167,"$1 under $25,000",1320,208,271,224,3462,321,2017
75167,"$25,000 under $50,000",860,467,744,576,15773,1646,2017
75167,"$50,000 under $75,000",630,990,1526,1030,23462,2752,2017
75167,"$75,000 under $100,000",610,1338,2051,1432,35828,4587,2017
75167,"$100,000 under $200,000",1170,3919,6252,4135,120156,19626,2017
75167,"$200,000 or more",230,1535,2019,2899,79393,21655,2017
,,,,,,,,2017
75169,,6430,3197,5160,4967,203731,32292,2017
75169,"$1 under $25,000",2540,197,306,191,5352,519,2017
75169,"$25,000 under $50,000",1700,417,444,698,29827,3092,2017
