Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
75105,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75109,,1603,1866,2828,1146,66582,12299
75109,"$1 under $25,000",611,84,143,57,1229,114
75109,"$25,000 under $50,000",362,149,358,122,6510,649
75109,"$50,000 under $75,000",246,249,439,208,9373,1100
75109,"$75,000 under $100,000",168,328,446,157,10057,1254
75109,"$100,000 under $200,000",167,566,886,352,17169,2956
75109,"$200,000 or more",49,490,556,250,22244,6226
,,,,,,,
75110,,11566,4516,6619,7063,245249,35982
75110,"$1 under $25,000",5861,303,340,255,11840,932
75110,"$25,000 under $50,000",3240,703,1205,747,51738,4677
75110,"$50,000 under $75,000",1177,768,1277,1091,45158,5207
75110,"$75,000 under $100,000",604,617,1044,931,37165,4795
75110,"$100,000 under $200,000",549,1266,1909,1941,56643,9638
75110,"$200,000 or more",135,859,844,2098,42705,10733
,,,,,,,
75114,,2221,2777,4522,2185,80884,12524
75114,"$1 under $25,000",750,135,218,89,1723,139
75114,"$25,000 under $50,000",523,318,561,181,9272,885
75114,"$50,000 under $75,000",367,558,941,386,14448,1710
75114,"$75,000 under $100,000",257,592,1042,321,15523,1953
75114,"$100,000 under $200,000",295,956,1512,1012,29543,4978
75114,"$200,000 or more",29,218,248,196,10375,2859
,,,,,,,
75115,,23654,28119,57289,47580,676912,100828
75115,"$1 under $25,000",9043,1987,4192,1909,22233,1569
75115,"$25,000 under $50,000",6761,5398,12108,7751,122558,11245
75115,"$50,000 under $75,000",3566,6328,13314,10225,136563,17112
75115,"$75,000 under $100,000",1911,4783,9933,7960,112038,15471
75115,"$100,000 under $200,000",2074,7417,14683,14857,200643,34444
75115,"$200,000 or more",299,2206,3059,4878,82877,20987
,,,,,,,
75116,,8711,4305,7241,6633,191632,26151
75116,"$1 under $25,000",3839,377,672,374,9026,676
75116,"$25,000 under $50,000",2754,1003,2026,1454,45782,4081
75116,"$50,000 under $75,000",1100,973,1721,1352,43024,5195
75116,"$75,000 under $100,000",522,647,1133,1112,32230,4358
75116,"$100,000 under $200,000",433,948,1359,1735,42588,7249
75116,"$200,000 or more",63,357,330,606,18982,4592
,,,,,,,
75117,,1640,835,2162,1131,44428,6392
75117,"$1 under $25,000",725,67,135,68,1338,111
75117,"$25,000 under $50,000",359,108,328,162,6270,620
75117,"$50,000 under $75,000",252,177,467,238,9927,1172
75117,"$75,000 under $100,000",142,169,398,207,8436,1033
75117,"$100,000 under $200,000",162,314,834,456,18457,3456
75117,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75119,,10567,5941,10389,7133,273534,40278
75119,"$1 under $25,000",4624,368,584,309,10388,843
75119,"$25,000 under $50,000",3005,792,1438,863,49463,4436
75119,"$50,000 under $75,000",1325,1029,1942,1059,52351,6250
75119,"$75,000 under $100,000",750,1198,2190,1089,45521,5804
75119,"$100,000 under $200,000",727,1683,3083,1982,73800,12517
75119,"$200,000 or more",136,871,1152,1831,42011,10428
,,,,,,,
75124,,1809,828,1608,916,44036,6396
75124,"$1 under $25,000",866,72,146,73,1992,180
75124,"$25,000 under $50,000",417,112,198,96,7413,707
75124,"$50,000 under $75,000",267,164,356,194,10392,1209
75124,"$75,000 under $100,000",131,145,321,162,7976,1073
75124,"$100,000 under $200,000",128,335,587,391,16263,3227
75124,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75125,,2829,890,2077,1183,55781,7383
75125,"$1 under $25,000",1334,64,144,76,2643,198
75125,"$25,000 under $50,000",858,187,463,330,13905,1273
75125,"$50,000 under $75,000",352,190,533,274,13770,1611
75125,"$75,000 under $100,000",144,134,299,216,8692,1133
75125,"$100,000 under $200,000",141,315,638,287,16771,3168
75125,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75126,,15311,27981,53673,20676,634995,96212
75126,"$1 under $25,000",4076,1237,2143,579,10343,870
75126,"$25,000 under $50,000",3556,4318,7816,2518,64098,5928
75126,"$50,000 under $75,000",2758,5803,11025,3521,104617,11860
75126,"$75,000 under $100,000",2201,5909,11759,3942,130057,16004
75126,"$100,000 under $200,000",2445,8944,17966,7495,236532,38847
75126,"$200,000 or more",275,1770,2964,2621,89348,22703
,,,,,,,
75127,,652,112,407,213,13158,1683
75127,"$1 under $25,000",322,23,0,0,502,44
75127,"$25,000 under $50,000",152,0,206,92,2511,242
75127,"$50,000 under $75,000",92,42,0,0,3579,419
75127,"$75,000 under $100,000",54,0,201,121,3379,433
75127,"$100,000 under $200,000",32,47,0,0,3187,545
75127,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75134,,8544,5483,12960,9258,143902,16038
75134,"$1 under $25,000",3926,534,1275,509,8834,592
75134,"$25,000 under $50,000",2892,2106,4965,3295,49891,4235
75134,"$50,000 under $75,000",1102,1628,3790,2887,41583,4982
75134,"$75,000 under $100,000",407,758,1785,1461,23579,3009
75134,"$100,000 under $200,000",217,457,1145,1106,20015,3220
75134,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75135,,2559,2325,4680,1992,79797,11112
75135,"$1 under $25,000",927,174,382,107,2093,173
75135,"$25,000 under $50,000",614,337,630,176,10753,1042
75135,"$50,000 under $75,000",417,432,863,410,15845,1765
75135,"$75,000 under $100,000",315,508,1129,351,18776,2284
75135,"$100,000 under $200,000",257,693,1423,648,25723,4297
75135,"$200,000 or more",29,181,253,300,6607,1551
,,,,,,,
75137,,8966,8209,13907,14092,281582,44886
75137,"$1 under $25,000",3476,546,990,597,8544,641
75137,"$25,000 under $50,000",2618,1585,3125,2184,47192,4408
75137,"$50,000 under $75,000",1249,1631,3030,2435,48595,6016
75137,"$75,000 under $100,000",689,1299,2282,1962,42099,5774
75137,"$100,000 under $200,000",784,2334,3599,4581,79862,13908
75137,"$200,000 or more",150,814,881,2333,55290,14139
,,,,,,,
75140,,2690,993,2066,1545,66306,9131
75140,"$1 under $25,000",1215,75,154,79,2156,194
75140,"$25,000 under $50,000",635,120,201,190,11190,1127
75140,"$50,000 under $75,000",411,240,527,380,15591,1785
75140,"$75,000 under $100,000",215,189,435,273,12764,1595
75140,"$100,000 under $200,000",191,369,749,623,18772,3147
75140,"$200,000 or more",23,0,0,0,5833,1283
,,,,,,,
75141,,1463,419,1072,905,23502,2842
75141,"$1 under $25,000",704,0,0,0,1553,115
75141,"$25,000 under $50,000",510,175,464,366,8334,762
75141,"$50,000 under $75,000",151,136,393,250,6061,750
75141,"$75,000 under $100,000",65,108,215,289,3946,550
75141,"$100,000 under $200,000",33,0,0,0,3608,665
75141,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75142,,7901,4893,9950,6474,255756,42902
75142,"$1 under $25,000",3256,312,611,230,7298,610
75142,"$25,000 under $50,000",2167,756,1577,787,38387,3623
75142,"$50,000 under $75,000",1103,876,1817,919,42387,4926
75142,"$75,000 under $100,000",640,959,2115,1038,39177,5139
75142,"$100,000 under $200,000",640,1505,3102,2292,63075,10607
75142,"$200,000 or more",95,485,728,1208,65432,17997
,,,,,,,
75143,,5623,3331,5552,2931,138506,20294
75143,"$1 under $25,000",2592,347,527,246,5224,471
75143,"$25,000 under $50,000",1452,465,775,405,24748,2445
75143,"$50,000 under $75,000",750,616,1192,492,29208,3550
75143,"$75,000 under $100,000",404,478,889,410,25032,3333
75143,"$100,000 under $200,000",362,1015,1624,993,36292,6231
75143,"$200,000 or more",63,410,545,385,18002,4264
,,,,,,,
75144,,1287,621,1115,716,31690,4545
75144,"$1 under $25,000",604,49,0,0,1474,137
75144,"$25,000 under $50,000",319,60,188,93,5605,528
75144,"$50,000 under $75,000",167,102,140,176,6686,810
75144,"$75,000 under $100,000",98,124,242,200,5854,745
75144,"$100,000 under $200,000",99,286,545,247,12071,2325
75144,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75146,,8987,6731,14504,11471,195886,26036
75146,"$1 under $25,000",3798,532,1092,500,9294,635
75146,"$25,000 under $50,000",2885,2119,4590,2898,51265,4550
75146,"$50,000 under $75,000",1295,1887,4299,3170,49080,5980
75146,"$75,000 under $100,000",550,1017,2225,2132,32131,4321
75146,"$100,000 under $200,000",418,1029,2124,2443,39622,6646
75146,"$200,000 or more",41,147,174,328,14494,3904
,,,,,,,
75147,,3044,1438,2580,1823,80937,12062
75147,"$1 under $25,000",1354,121,224,106,2702,245
75147,"$25,000 under $50,000",777,200,404,290,13424,1341
75147,"$50,000 under $75,000",431,273,514,379,16891,1999
75147,"$75,000 under $100,000",239,282,563,234,14671,1912
75147,"$100,000 under $200,000",212,562,875,814,21427,3629
75147,"$200,000 or more",31,0,0,0,11822,2936
,,,,,,,
75148,,2304,1315,1953,1322,55162,8420
75148,"$1 under $25,000",1157,93,0,56,2591,234
75148,"$25,000 under $50,000",558,187,394,218,9395,895
75148,"$50,000 under $75,000",266,203,380,247,10333,1217
75148,"$75,000 under $100,000",154,195,350,200,9323,1227
75148,"$100,000 under $200,000",139,344,474,390,14079,2395
75148,"$200,000 or more",30,293,355,211,9441,2452
,,,,,,,
75149,,24190,10561,19806,14903,496013,64884
75149,"$1 under $25,000",11311,782,1447,780,26249,2032
75149,"$25,000 under $50,000",7122,2741,5592,2912,123222,11227
75149,"$50,000 under $75,000",3049,2519,5231,3300,119406,14269
75149,"$75,000 under $100,000",1499,1790,3349,2681,92514,12235
75149,"$100,000 under $200,000",1107,2149,3612,4067,107046,17946
75149,"$200,000 or more",102,580,575,1163,27576,7175
,,,,,,,
75150,,26786,10083,19458,15467,580037,77521
75150,"$1 under $25,000",11865,758,1599,806,30883,2424
75150,"$25,000 under $50,000",8534,2534,5325,3184,155186,14751
75150,"$50,000 under $75,000",3368,2543,5037,3007,134508,16858
75150,"$75,000 under $100,000",1631,1780,3428,3216,102653,14264
75150,"$100,000 under $200,000",1286,2142,3660,4497,129605,22517
75150,"$200,000 or more",102,326,409,757,27202,6707
,,,,,,,
75152,,1992,1175,2812,1427,59102,8688
75152,"$1 under $25,000",767,97,266,55,1778,142
75152,"$25,000 under $50,000",543,208,484,173,9362,864
75152,"$50,000 under $75,000",301,261,651,310,12000,1422
75152,"$75,000 under $100,000",182,148,453,172,11133,1424
75152,"$100,000 under $200,000",174,336,958,455,17713,2969
75152,"$200,000 or more",25,125,0,262,7116,1867
,,,,,,,
75153,,281,68,145,118,5120,633
75153,"$1 under $25,000",132,0,0,0,270,25
75153,"$25,000 under $50,000",85,0,145,118,1332,126
75153,"$50,000 under $75,000",64,68,0,0,3518,482
75153,"$75,000 under $100,000",0,0,0,0,0,0
75153,"$100,000 under $200,000",0,0,0,0,0,0
75153,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75154,,16587,19652,37195,22507,545382,81826
75154,"$1 under $25,000",6034,1142,2154,752,14467,1168
75154,"$25,000 under $50,000",4325,3198,6517,3154,78278,7264
75154,"$50,000 under $75,000",2561,4112,8181,4279,97457,11267
75154,"$75,000 under $100,000",1581,3532,7103,3687,94084,12021
75154,"$100,000 under $200,000",1847,6194,11359,7933,181168,30249
75154,"$200,000 or more",239,1474,1881,2702,79928,19857
,,,,,,,
75155,,1002,251,591,286,17559,2140
75155,"$1 under $25,000",487,0,0,0,888,78
75155,"$25,000 under $50,000",302,69,198,72,4545,406
75155,"$50,000 under $75,000",125,116,245,107,4927,561
75155,"$75,000 under $100,000",45,0,0,0,2784,356
75155,"$100,000 under $200,000",43,66,148,107,4415,739
75155,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75156,,5350,4043,6276,3370,142475,24333
75156,"$1 under $25,000",2663,367,566,240,5429,512
75156,"$25,000 under $50,000",1233,494,891,447,20433,2039
75156,"$50,000 under $75,000",663,522,969,448,25555,3110
75156,"$75,000 under $100,000",384,741,1129,588,23576,3276
75156,"$100,000 under $200,000",319,1115,1672,852,33196,5978
75156,"$200,000 or more",88,804,1049,795,34286,9418
,,,,,,,
75158,,1848,1322,2818,1785,61038,9118
75158,"$1 under $25,000",647,97,163,55,1534,143
75158,"$25,000 under $50,000",473,176,395,164,8593,857
75158,"$50,000 under $75,000",319,238,545,236,12602,1472
75158,"$75,000 under $100,000",201,264,590,278,12215,1539
75158,"$100,000 under $200,000",184,432,1125,1052,18616,3169
75158,"$200,000 or more",24,115,0,0,7478,1938
,,,,,,,
75159,,6836,3733,7765,4184,151239,20776
75159,"$1 under $25,000",3013,307,614,271,7123,580
75159,"$25,000 under $50,000",2108,898,1919,877,35097,3182
75159,"$50,000 under $75,000",884,728,1676,865,34068,4005
75159,"$75,000 under $100,000",445,616,1356,719,26762,3514
75159,"$100,000 under $200,000",345,923,1872,1107,34188,5751
75159,"$200,000 or more",41,261,328,345,14001,3744
,,,,,,,
75160,,10234,7359,12935,8564,280499,45308
75160,"$1 under $25,000",4713,482,894,350,10709,893
75160,"$25,000 under $50,000",2703,1234,1938,1153,45658,4360
75160,"$50,000 under $75,000",1227,1219,2508,1360,47779,5795
75160,"$75,000 under $100,000",679,1189,2247,1267,41235,5460
75160,"$100,000 under $200,000",748,2282,4210,2902,77391,13464
75160,"$200,000 or more",164,953,1138,1532,57727,15336
,,,,,,,
75161,,2493,1375,3035,1677,66984,10014
75161,"$1 under $25,000",1045,86,173,65,2438,219
75161,"$25,000 under $50,000",667,214,536,214,11881,1190
75161,"$50,000 under $75,000",379,300,686,358,14711,1785
75161,"$75,000 under $100,000",186,213,508,292,11322,1505
75161,"$100,000 under $200,000",191,406,1132,748,18700,3189
75161,"$200,000 or more",25,156,0,0,7932,2126
,,,,,,,
75163,,965,895,1186,854,29790,4762
75163,"$1 under $25,000",412,72,0,0,966,88
75163,"$25,000 under $50,000",251,107,253,164,4429,464
75163,"$50,000 under $75,000",108,121,171,99,4167,532
75163,"$75,000 under $100,000",73,114,159,105,4635,639
75163,"$100,000 under $200,000",100,481,603,486,10389,1762
75163,"$200,000 or more",21,0,0,0,5204,1277
,,,,,,,
75165,,16465,14577,27236,17001,512878,78103
75165,"$1 under $25,000",6452,838,1624,687,14990,1254
75165,"$25,000 under $50,000",4369,2245,4163,1994,78950,7589
75165,"$50,000 under $75,000",2388,2820,5496,2859,93906,11019
75165,"$75,000 under $100,000",1444,2422,4914,2777,87766,11353
75165,"$100,000 under $200,000",1535,4573,8694,5349,153641,25801
75165,"$200,000 or more",277,1679,2345,3335,83625,21087
,,,,,,,
75166,,1588,3065,6602,1949,72816,11020
75166,"$1 under $25,000",388,133,244,64,1024,93
75166,"$25,000 under $50,000",299,306,653,140,5779,571
75166,"$50,000 under $75,000",318,679,1456,348,12584,1518
75166,"$75,000 under $100,000",242,666,1433,316,14654,1806
75166,"$100,000 under $200,000",303,1115,2517,862,30126,5048
75166,"$200,000 or more",38,166,299,219,8649,1984
,,,,,,,
75167,,3372,5189,11394,4828,146044,24045
75167,"$1 under $25,000",1070,187,509,139,2188,201
75167,"$25,000 under $50,000",712,610,1268,395,12324,1257
75167,"$50,000 under $75,000",494,822,1765,585,18665,2164
75167,"$75,000 under $100,000",437,1292,2262,832,25608,3216
75167,"$100,000 under $200,000",560,1742,4319,1866,55889,9290
75167,"$200,000 or more",99,536,1271,1011,31370,7917
,,,,,,,
75169,,5974,2376,5871,3562,149712,21683
75169,"$1 under $25,000",2770,187,422,223,5803,528
75169,"$25,000 under $50,000",1499,351,875,523,26617,2646
75169,"$50,000 under $75,000",779,459,1191,772,30909,3758
75169,"$75,000 under $100,000",472,449,1193,648,28887,3803
75169,"$100,000 under $200,000",402,676,1802,1068,38626,6363
75169,"$200,000 or more",52,254,388,328,18870,4585
,,,,,,,
75172,,1557,126,479,411,19056,1959
75172,"$1 under $25,000",838,0,0,0,1838,140
75172,"$25,000 under $50,000",542,65,276,253,8895,730
75172,"$50,000 under $75,000",131,61,203,158,4855,557
75172,"$75,000 under $100,000",46,0,0,0,3468,532
75172,"$100,000 under $200,000",0,0,0,0,0,0
75172,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75173,,1793,1439,3892,1212,59400,8194
75173,"$1 under $25,000",656,71,217,0,1867,158
75173,"$25,000 under $50,000",456,169,559,139,8519,812
75173,"$50,000 under $75,000",246,278,750,195,9359,1044
75173,"$75,000 under $100,000",194,326,845,237,11538,1399
75173,"$100,000 under $200,000",220,595,1521,641,21680,3675
75173,"$200,000 or more",21,0,0,0,6437,1106
,,,,,,,
75180,,9320,2070,5273,3227,127924,14510
75180,"$1 under $25,000",5006,229,714,288,9985,731
75180,"$25,000 under $50,000",2939,693,1857,1012,45474,3846
75180,"$50,000 under $75,000",873,534,1408,957,32859,3669
75180,"$75,000 under $100,000",324,292,728,520,19383,2474
75180,"$100,000 under $200,000",178,322,566,450,20223,3790
75180,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75181,,11290,14504,28814,15765,363526,51860
75181,"$1 under $25,000",3944,749,1595,488,9914,751
75181,"$25,000 under $50,000",2766,2725,5656,2101,47672,4135
75181,"$50,000 under $75,000",1841,3404,7306,3326,69676,7993
75181,"$75,000 under $100,000",1269,3225,5887,2970,75103,9587
75181,"$100,000 under $200,000",1369,4003,7618,5856,132261,21907
75181,"$200,000 or more",101,398,752,1024,28900,7487
,,,,,,,
75182,,2419,8798,12616,10090,194149,41473
75182,"$1 under $25,000",651,247,361,154,1497,132
75182,"$25,000 under $50,000",367,558,688,368,6593,697
75182,"$50,000 under $75,000",238,713,994,560,8771,1059
75182,"$75,000 under $100,000",257,1110,1439,969,14543,1938
75182,"$100,000 under $200,000",613,3537,5446,3614,62073,10456
75182,"$200,000 or more",293,2633,3688,4425,100672,27191
,,,,,,,
75189,,9382,12260,25400,8644,328853,48750
75189,"$1 under $25,000",3169,540,1177,264,7841,680
75189,"$25,000 under $50,000",2200,1717,3349,890,38525,3616
75189,"$50,000 under $75,000",1562,2396,4916,1565,58551,6528
75189,"$75,000 under $100,000",1113,2477,5313,1548,66106,8198
75189,"$100,000 under $200,000",1193,4209,9061,3288,116984,19470
75189,"$200,000 or more",145,921,1584,1089,40846,10258
,,,,,,,
75201,,7746,22806,17379,64280,1230934,294653
75201,"$1 under $25,000",2177,304,325,145,11992,728
75201,"$25,000 under $50,000",1974,544,1013,288,51221,5732
75201,"$50,000 under $75,000",1262,765,1551,586,60488,9677
75201,"$75,000 under $100,000",593,671,974,538,42207,7725
75201,"$100,000 under $200,000",891,2102,3105,1964,103613,21878
75201,"$200,000 or more",849,18420,10411,60759,961413,248913
,,,,,,,
75202,,1903,1812,3575,1583,121195,25576
75202,"$1 under $25,000",463,0,0,0,2480,156
75202,"$25,000 under $50,000",555,187,441,160,14696,1609
75202,"$50,000 under $75,000",363,240,732,205,17255,2642
75202,"$75,000 under $100,000",224,229,514,180,15855,2785
75202,"$100,000 under $200,000",201,469,848,378,22831,4768
75202,"$200,000 or more",97,687,1040,660,48078,13616
,,,,,,,
75203,,6119,1185,2492,1689,79820,10455
75203,"$1 under $25,000",3673,67,180,117,7441,534
75203,"$25,000 under $50,000",1766,213,469,535,29126,2561
75203,"$50,000 under $75,000",445,359,966,333,18212,2292
75203,"$75,000 under $100,000",131,142,195,216,8503,1342
75203,"$100,000 under $200,000",81,404,682,488,8210,1528
75203,"$200,000 or more",23,0,0,0,8328,2198
,,,,,,,
75204,,15650,17816,27234,21088,1046702,236176
75204,"$1 under $25,000",4871,736,1160,273,18138,1416
75204,"$25,000 under $50,000",4224,1222,2060,715,104126,12461
75204,"$50,000 under $75,000",2581,2109,3758,1124,122184,19573
75204,"$75,000 under $100,000",1317,1829,3134,993,92951,17055
75204,"$100,000 under $200,000",1801,4578,8221,2742,209855,44124
75204,"$200,000 or more",856,7342,8901,15241,499448,141547
,,,,,,,
75205,,10392,88283,81456,122638,2949013,729990
75205,"$1 under $25,000",2642,1430,1617,394,9434,780
75205,"$25,000 under $50,000",1651,1857,2256,792,38677,4401
75205,"$50,000 under $75,000",1127,2683,2857,1215,47858,6877
75205,"$75,000 under $100,000",685,3429,3618,1399,41188,6433
